journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8024024	introduction	neglect	4720	611	0
Elife	2021-07-01	8024024	results	neglect	36081	4053	0
Elife	2021-07-01	8024024	discussion	neglect	26097	2739	0
Elife	2021-07-01	8024024	methods	neglect	9771	1174	0
Elife	2021-07-01	8024024	sa1	neglect	5270	815	0
Elife	2021-07-01	8024024	sa2	neglect	8960	1382	0
Elife	2021-07-01	8024024	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8024024	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8024024	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8024024	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8087445	introduction	neglect	5093	644	0
Elife	2021-07-01	8087445	results	neglect	36411	4444	0
Elife	2021-07-01	8087445	discussion	neglect	8578	1107	0
Elife	2021-07-01	8087445	methods	neglect	29888	3641	0
Elife	2021-07-01	8087445	sa1	neglect	8566	1297	0
Elife	2021-07-01	8087445	sa2	neglect	78499	11580	1
Elife	2021-07-01	8087445	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8087445	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8087445	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8087445	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8096433	introduction	neglect	9572	1180	0
Elife	2021-07-01	8096433	results	neglect	61774	7677	0
Elife	2021-07-01	8096433	discussion	neglect	14271	1948	0
Elife	2021-07-01	8096433	methods	neglect	42423	4260	0
Elife	2021-07-01	8096433	sa1	neglect	4432	616	0
Elife	2021-07-01	8096433	sa2	neglect	6759	960	0
Elife	2021-07-01	8096433	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8096433	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8096433	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8096433	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8032397	introduction	neglect	8578	1083	0
Elife	2021-07-01	8032397	results	neglect	47031	6004	0
Elife	2021-07-01	8032397	discussion	neglect	10063	1416	0
Elife	2021-07-01	8032397	methods	neglect	15387	2293	0
Elife	2021-07-01	8032397	sa1	neglect	8821	1304	0
Elife	2021-07-01	8032397	sa2	neglect	20489	3027	0
Elife	2021-07-01	8032397	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8032397	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8032397	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8032397	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8087447	introduction	neglect	8013	1089	0
Elife	2021-07-01	8087447	results	neglect	74265	8817	0
Elife	2021-07-01	8087447	discussion	neglect	10524	1489	0
Elife	2021-07-01	8087447	methods	neglect	40120	4473	0
Elife	2021-07-01	8087447	sa1	neglect	12129	1838	0
Elife	2021-07-01	8087447	sa2	neglect	19027	2802	0
Elife	2021-07-01	8087447	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8087447	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8087447	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8087447	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8043743	introduction	neglect	6544	872	0
Elife	2021-07-01	8043743	results	neglect	25842	3400	0
Elife	2021-07-01	8043743	discussion	neglect	7666	1019	0
Elife	2021-07-01	8043743	methods	neglect	13531	1904	0
Elife	2021-07-01	8043743	sa1	neglect	6296	937	0
Elife	2021-07-01	8043743	sa2	neglect	5264	774	0
Elife	2021-07-01	8043743	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8043743	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8043743	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8043743	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8116059	introduction	neglect	14035	1799	0
Elife	2021-07-01	8116059	results	neglect	76577	9374	0
Elife	2021-07-01	8116059	discussion	neglect	21587	3011	0
Elife	2021-07-01	8116059	methods	neglect	27434	2749	0
Elife	2021-07-01	8116059	sa1	neglect	17515	2663	0
Elife	2021-07-01	8116059	sa2	neglect	26598	4115	0
Elife	2021-07-01	8116059	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8116059	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8116059	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8116059	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8049743	introduction	neglect	5040	607	0
Elife	2021-07-01	8049743	results	neglect	44364	5263	0
Elife	2021-07-01	8049743	discussion	neglect	13103	1769	0
Elife	2021-07-01	8049743	methods	neglect	16667	2344	0
Elife	2021-07-01	8049743	sa1	neglect	5046	731	0
Elife	2021-07-01	8049743	sa2	neglect	5360	794	0
Elife	2021-07-01	8049743	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8049743	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8049743	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8049743	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8024021	introduction	neglect	6607	843	0
Elife	2021-07-01	8024021	results	neglect	43694	4924	0
Elife	2021-07-01	8024021	discussion	neglect	15052	2074	0
Elife	2021-07-01	8024021	methods	neglect	37401	3643	0
Elife	2021-07-01	8024021	sa1	neglect	5569	825	0
Elife	2021-07-01	8024021	sa2	neglect	11564	1640	0
Elife	2021-07-01	8024021	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8024021	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8024021	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8024021	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8110307	introduction	neglect	7533	903	0
Elife	2021-07-01	8110307	results	neglect	60680	7038	0
Elife	2021-07-01	8110307	discussion	neglect	21151	2679	0
Elife	2021-07-01	8110307	methods	neglect	52444	4770	0
Elife	2021-07-01	8110307	sa1	neglect	15351	2257	0
Elife	2021-07-01	8110307	sa2	neglect	24115	3446	0
Elife	2021-07-01	8110307	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8110307	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8110307	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8110307	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8057812	introduction	neglect	4811	573	0
Elife	2021-07-01	8057812	results	neglect	45587	5547	0
Elife	2021-07-01	8057812	discussion	neglect	6298	877	0
Elife	2021-07-01	8057812	methods	neglect	29552	3547	0
Elife	2021-07-01	8057812	sa1	neglect	17567	2720	0
Elife	2021-07-01	8057812	sa2	neglect	28236	4259	0
Elife	2021-07-01	8057812	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8057812	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8057812	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8057812	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8102064	introduction	neglect	72456	6059	0
Elife	2021-07-01	8102064	results	neglect	38196	4299	0
Elife	2021-07-01	8102064	discussion	neglect	21224	2794	1
Elife	2021-07-01	8102064	methods	neglect	68325	3956	0
Elife	2021-07-01	8102064	sa1	neglect	15024	2298	0
Elife	2021-07-01	8102064	sa2	neglect	24755	3834	0
Elife	2021-07-01	8102064	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8102064	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8102064	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8102064	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8064747	introduction	neglect	1901	247	0
Elife	2021-07-01	8064747	results	neglect	9753	1037	0
Elife	2021-07-01	8064747	discussion	neglect	2881	384	0
Elife	2021-07-01	8064747	methods	neglect	-1	-1	-1
Elife	2021-07-01	8064747	sa1	neglect	1365	172	0
Elife	2021-07-01	8064747	sa2	neglect	44923	6885	0
Elife	2021-07-01	8064747	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8064747	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8064747	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8064747	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8051950	introduction	neglect	6778	767	0
Elife	2021-07-01	8051950	results	neglect	21694	2987	0
Elife	2021-07-01	8051950	discussion	neglect	27259	3409	0
Elife	2021-07-01	8051950	methods	neglect	24057	3204	0
Elife	2021-07-01	8051950	sa1	neglect	10384	1670	0
Elife	2021-07-01	8051950	sa2	neglect	40337	5969	0
Elife	2021-07-01	8051950	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8051950	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8051950	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8051950	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8032402	introduction	neglect	8831	1041	0
Elife	2021-07-01	8032402	results	neglect	47392	5947	0
Elife	2021-07-01	8032402	discussion	neglect	16980	2265	0
Elife	2021-07-01	8032402	methods	neglect	26071	2059	0
Elife	2021-07-01	8032402	sa1	neglect	11153	1664	0
Elife	2021-07-01	8032402	sa2	neglect	17437	2635	0
Elife	2021-07-01	8032402	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8032402	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8032402	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8032402	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8075579	introduction	neglect	13427	1640	0
Elife	2021-07-01	8075579	results	neglect	50516	6508	0
Elife	2021-07-01	8075579	discussion	neglect	10700	1422	0
Elife	2021-07-01	8075579	methods	neglect	17616	2309	0
Elife	2021-07-01	8075579	sa1	neglect	24048	3501	0
Elife	2021-07-01	8075579	sa2	neglect	29246	4394	0
Elife	2021-07-01	8075579	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8075579	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8075579	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8075579	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8064750	introduction	neglect	5594	679	0
Elife	2021-07-01	8064750	results	neglect	45963	5562	0
Elife	2021-07-01	8064750	discussion	neglect	17282	2232	0
Elife	2021-07-01	8064750	methods	neglect	25444	3007	0
Elife	2021-07-01	8064750	sa1	neglect	21364	3266	0
Elife	2021-07-01	8064750	sa2	neglect	53688	8169	0
Elife	2021-07-01	8064750	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8064750	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8064750	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8064750	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8062133	introduction	neglect	10996	1442	0
Elife	2021-07-01	8062133	results	neglect	30440	3405	0
Elife	2021-07-01	8062133	discussion	neglect	10887	1538	0
Elife	2021-07-01	8062133	methods	neglect	19012	2384	0
Elife	2021-07-01	8062133	sa1	neglect	5471	836	0
Elife	2021-07-01	8062133	sa2	neglect	6632	964	0
Elife	2021-07-01	8062133	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8062133	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8062133	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8062133	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8060034	introduction	neglect	14022	1837	0
Elife	2021-07-01	8060034	results	neglect	46363	6202	0
Elife	2021-07-01	8060034	discussion	neglect	15900	2088	0
Elife	2021-07-01	8060034	methods	neglect	27965	3921	0
Elife	2021-07-01	8060034	sa1	neglect	13145	2018	0
Elife	2021-07-01	8060034	sa2	neglect	54445	8081	0
Elife	2021-07-01	8060034	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8060034	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8060034	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8060034	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8024005	introduction	neglect	-1	-1	-1
Elife	2021-07-01	8024005	results	neglect	-1	-1	-1
Elife	2021-07-01	8024005	discussion	neglect	-1	-1	-1
Elife	2021-07-01	8024005	methods	neglect	-1	-1	-1
Elife	2021-07-01	8024005	sa1	neglect	-1	-1	-1
Elife	2021-07-01	8024005	sa2	neglect	-1	-1	-1
Elife	2021-07-01	8024005	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8024005	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8024005	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8024005	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8137144	introduction	neglect	4816	608	0
Elife	2021-07-01	8137144	results	neglect	70258	8541	0
Elife	2021-07-01	8137144	discussion	neglect	9126	1265	0
Elife	2021-07-01	8137144	methods	neglect	23734	3006	0
Elife	2021-07-01	8137144	sa1	neglect	8912	1302	0
Elife	2021-07-01	8137144	sa2	neglect	16247	2403	0
Elife	2021-07-01	8137144	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8137144	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8137144	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8137144	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8024007	introduction	neglect	3141	369	0
Elife	2021-07-01	8024007	results	neglect	39206	4446	0
Elife	2021-07-01	8024007	discussion	neglect	9569	1173	0
Elife	2021-07-01	8024007	methods	neglect	10454	1336	0
Elife	2021-07-01	8024007	sa1	neglect	9549	1373	0
Elife	2021-07-01	8024007	sa2	neglect	9006	1294	0
Elife	2021-07-01	8024007	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8024007	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8024007	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8024007	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8102067	introduction	neglect	6350	758	0
Elife	2021-07-01	8102067	results	neglect	103141	12201	0
Elife	2021-07-01	8102067	discussion	neglect	14899	1938	0
Elife	2021-07-01	8102067	methods	neglect	65218	6726	0
Elife	2021-07-01	8102067	sa1	neglect	4358	608	0
Elife	2021-07-01	8102067	sa2	neglect	10259	1462	0
Elife	2021-07-01	8102067	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8102067	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8102067	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8102067	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8184215	introduction	neglect	7597	922	0
Elife	2021-07-01	8184215	results	neglect	177810	9933	0
Elife	2021-07-01	8184215	discussion	neglect	26985	2852	0
Elife	2021-07-01	8184215	methods	neglect	146462	6239	0
Elife	2021-07-01	8184215	sa1	neglect	28275	4433	0
Elife	2021-07-01	8184215	sa2	neglect	89488	13577	2
Elife	2021-07-01	8184215	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8184215	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8184215	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8184215	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8025657	introduction	neglect	8449	980	0
Elife	2021-07-01	8025657	results	neglect	56638	7593	0
Elife	2021-07-01	8025657	discussion	neglect	9374	1251	0
Elife	2021-07-01	8025657	methods	neglect	78906	4653	0
Elife	2021-07-01	8025657	sa1	neglect	10568	1638	0
Elife	2021-07-01	8025657	sa2	neglect	25591	3961	0
Elife	2021-07-01	8025657	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8025657	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8025657	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8025657	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8043745	introduction	neglect	-1	-1	-1
Elife	2021-07-01	8043745	results	neglect	-1	-1	-1
Elife	2021-07-01	8043745	discussion	neglect	-1	-1	-1
Elife	2021-07-01	8043745	methods	neglect	-1	-1	-1
Elife	2021-07-01	8043745	sa1	neglect	-1	-1	-1
Elife	2021-07-01	8043745	sa2	neglect	-1	-1	-1
Elife	2021-07-01	8043745	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8043745	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8043745	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8043745	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8043748	introduction	neglect	3909	496	0
Elife	2021-07-01	8043748	results	neglect	26887	3464	0
Elife	2021-07-01	8043748	discussion	neglect	14010	1833	0
Elife	2021-07-01	8043748	methods	neglect	31038	3934	0
Elife	2021-07-01	8043748	sa1	neglect	5999	906	0
Elife	2021-07-01	8043748	sa2	neglect	13409	1987	0
Elife	2021-07-01	8043748	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8043748	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8043748	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8043748	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8034981	introduction	neglect	22604	2532	0
Elife	2021-07-01	8034981	results	neglect	47484	5905	0
Elife	2021-07-01	8034981	discussion	neglect	5913	763	0
Elife	2021-07-01	8034981	methods	neglect	142057	14788	0
Elife	2021-07-01	8034981	sa1	neglect	5030	755	0
Elife	2021-07-01	8034981	sa2	neglect	7995	1203	0
Elife	2021-07-01	8034981	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8034981	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8034981	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8034981	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8046433	introduction	neglect	5366	659	0
Elife	2021-07-01	8046433	results	neglect	39836	5158	0
Elife	2021-07-01	8046433	discussion	neglect	25892	3276	0
Elife	2021-07-01	8046433	methods	neglect	20018	2372	0
Elife	2021-07-01	8046433	sa1	neglect	10633	1599	0
Elife	2021-07-01	8046433	sa2	neglect	16080	2362	0
Elife	2021-07-01	8046433	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8046433	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8046433	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8046433	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8049741	introduction	neglect	-1	-1	-1
Elife	2021-07-01	8049741	results	neglect	-1	-1	-1
Elife	2021-07-01	8049741	discussion	neglect	-1	-1	-1
Elife	2021-07-01	8049741	methods	neglect	-1	-1	-1
Elife	2021-07-01	8049741	sa1	neglect	-1	-1	-1
Elife	2021-07-01	8049741	sa2	neglect	-1	-1	-1
Elife	2021-07-01	8049741	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8049741	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8049741	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8049741	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8043752	introduction	neglect	13281	1547	0
Elife	2021-07-01	8043752	results	neglect	74138	7904	0
Elife	2021-07-01	8043752	discussion	neglect	14263	1777	0
Elife	2021-07-01	8043752	methods	neglect	5032	663	0
Elife	2021-07-01	8043752	sa1	neglect	9140	1380	0
Elife	2021-07-01	8043752	sa2	neglect	20766	3113	0
Elife	2021-07-01	8043752	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8043752	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8043752	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8043752	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8096436	introduction	neglect	7841	1062	0
Elife	2021-07-01	8096436	results	neglect	70495	8866	0
Elife	2021-07-01	8096436	discussion	neglect	16090	2172	0
Elife	2021-07-01	8096436	methods	neglect	71205	6884	0
Elife	2021-07-01	8096436	sa1	neglect	8633	1317	0
Elife	2021-07-01	8096436	sa2	neglect	16123	2454	0
Elife	2021-07-01	8096436	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8096436	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8096436	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8096436	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8116055	introduction	neglect	8156	982	0
Elife	2021-07-01	8116055	results	neglect	56934	6936	0
Elife	2021-07-01	8116055	discussion	neglect	8009	1024	0
Elife	2021-07-01	8116055	methods	neglect	30959	3698	0
Elife	2021-07-01	8116055	sa1	neglect	5303	833	0
Elife	2021-07-01	8116055	sa2	neglect	6066	963	0
Elife	2021-07-01	8116055	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8116055	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8116055	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8116055	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8064751	introduction	neglect	6149	816	0
Elife	2021-07-01	8064751	results	neglect	82447	9602	0
Elife	2021-07-01	8064751	discussion	neglect	14574	1954	0
Elife	2021-07-01	8064751	methods	neglect	35154	3756	0
Elife	2021-07-01	8064751	sa1	neglect	35866	5502	0
Elife	2021-07-01	8064751	sa2	neglect	58219	8754	0
Elife	2021-07-01	8064751	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8064751	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8064751	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8064751	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8133776	introduction	neglect	11626	1319	0
Elife	2021-07-01	8133776	results	neglect	56475	6566	0
Elife	2021-07-01	8133776	discussion	neglect	5725	793	0
Elife	2021-07-01	8133776	methods	neglect	48574	5529	0
Elife	2021-07-01	8133776	sa1	neglect	15585	2391	0
Elife	2021-07-01	8133776	sa2	neglect	17144	2506	0
Elife	2021-07-01	8133776	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8133776	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8133776	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8133776	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8046488	introduction	neglect	14262	1846	0
Elife	2021-07-01	8046488	results	neglect	48708	6332	0
Elife	2021-07-01	8046488	discussion	neglect	6101	891	0
Elife	2021-07-01	8046488	methods	neglect	21496	1911	0
Elife	2021-07-01	8046488	sa1	neglect	12195	1842	0
Elife	2021-07-01	8046488	sa2	neglect	29290	4414	0
Elife	2021-07-01	8046488	sa3	neglect	-1	-1	-1
Elife	2021-07-01	8046488	sa4	neglect	-1	-1	-1
Elife	2021-07-01	8046488	sa5	neglect	-1	-1	-1
Elife	2021-07-01	8046488	sa6	neglect	-1	-1	-1
Elife	2021-07-01	8041465	introduction	neglect	3887	482	0
Elife	2021-07-01	8041465	results	neglect	20725	2789	0
Elife	2021-07-01	8041465	discussion	neglect	9074	1257	0
Elife	2021-07-01	8041465	methods	neglect	16003	1624	0
Elife	2021-07-01	8041465	sa1	neglect	11087	1723	0
Elife	2021-07-01	8041465	sa2	neglect	18173	2684	0
