journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8057812	discussion	ponder	6298	877	0
Elife	2021-07-01	8057812	methods	ponder	29552	3547	0
Elife	2021-07-01	8057812	sa1	ponder	17567	2720	0
Elife	2021-07-01	8057812	sa2	ponder	28236	4259	0
Elife	2021-07-01	8057812	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8057812	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8057812	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8057812	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8102064	introduction	ponder	72456	6059	0
Elife	2021-07-01	8102064	results	ponder	38196	4299	0
Elife	2021-07-01	8102064	discussion	ponder	21224	2794	0
Elife	2021-07-01	8102064	methods	ponder	68325	3956	0
Elife	2021-07-01	8102064	sa1	ponder	15024	2298	0
Elife	2021-07-01	8102064	sa2	ponder	24755	3834	0
Elife	2021-07-01	8102064	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8102064	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8102064	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8102064	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8064747	introduction	ponder	1901	247	0
Elife	2021-07-01	8064747	results	ponder	9753	1037	0
Elife	2021-07-01	8064747	discussion	ponder	2881	384	0
Elife	2021-07-01	8064747	methods	ponder	-1	-1	-1
Elife	2021-07-01	8064747	sa1	ponder	1365	172	0
Elife	2021-07-01	8064747	sa2	ponder	44923	6885	0
Elife	2021-07-01	8064747	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8064747	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8064747	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8064747	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8051950	introduction	ponder	6778	767	0
Elife	2021-07-01	8051950	results	ponder	21694	2987	0
Elife	2021-07-01	8051950	discussion	ponder	27259	3409	0
Elife	2021-07-01	8051950	methods	ponder	24057	3204	0
Elife	2021-07-01	8051950	sa1	ponder	10384	1670	0
Elife	2021-07-01	8051950	sa2	ponder	40337	5969	0
Elife	2021-07-01	8051950	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8051950	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8051950	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8051950	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8032402	introduction	ponder	8831	1041	0
Elife	2021-07-01	8032402	results	ponder	47392	5947	0
Elife	2021-07-01	8032402	discussion	ponder	16980	2265	0
Elife	2021-07-01	8032402	methods	ponder	26071	2059	0
Elife	2021-07-01	8032402	sa1	ponder	11153	1664	0
Elife	2021-07-01	8032402	sa2	ponder	17437	2635	0
Elife	2021-07-01	8032402	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8032402	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8032402	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8032402	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8075579	introduction	ponder	13427	1640	0
Elife	2021-07-01	8075579	results	ponder	50516	6508	0
Elife	2021-07-01	8075579	discussion	ponder	10700	1422	0
Elife	2021-07-01	8075579	methods	ponder	17616	2309	0
Elife	2021-07-01	8075579	sa1	ponder	24048	3501	1
Elife	2021-07-01	8075579	sa2	ponder	29246	4394	1
Elife	2021-07-01	8075579	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8075579	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8075579	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8075579	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8064750	introduction	ponder	5594	679	0
Elife	2021-07-01	8064750	results	ponder	45963	5562	0
Elife	2021-07-01	8064750	discussion	ponder	17282	2232	0
Elife	2021-07-01	8064750	methods	ponder	25444	3007	0
