journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8024024	introduction	extricate	4720	611	0
Elife	2021-07-01	8024024	results	extricate	36081	4053	0
Elife	2021-07-01	8024024	discussion	extricate	26097	2739	0
Elife	2021-07-01	8024024	methods	extricate	9771	1174	0
Elife	2021-07-01	8024024	sa1	extricate	5270	815	0
Elife	2021-07-01	8024024	sa2	extricate	8960	1382	0
Elife	2021-07-01	8024024	sa3	extricate	-1	-1	-1
Elife	2021-07-01	8024024	sa4	extricate	-1	-1	-1
Elife	2021-07-01	8024024	sa5	extricate	-1	-1	-1
Elife	2021-07-01	8024024	sa6	extricate	-1	-1	-1
Elife	2021-07-01	8087445	introduction	extricate	5093	644	0
Elife	2021-07-01	8087445	results	extricate	36411	4444	0
Elife	2021-07-01	8087445	discussion	extricate	8578	1107	0
Elife	2021-07-01	8087445	methods	extricate	29888	3641	0
Elife	2021-07-01	8087445	sa1	extricate	8566	1297	0
Elife	2021-07-01	8087445	sa2	extricate	78499	11580	0
Elife	2021-07-01	8087445	sa3	extricate	-1	-1	-1
Elife	2021-07-01	8087445	sa4	extricate	-1	-1	-1
Elife	2021-07-01	8087445	sa5	extricate	-1	-1	-1
Elife	2021-07-01	8087445	sa6	extricate	-1	-1	-1
Elife	2021-07-01	8096433	introduction	extricate	9572	1180	0
Elife	2021-07-01	8096433	results	extricate	61774	7677	0
Elife	2021-07-01	8096433	discussion	extricate	14271	1948	0
Elife	2021-07-01	8096433	methods	extricate	42423	4260	0
Elife	2021-07-01	8096433	sa1	extricate	4432	616	0
Elife	2021-07-01	8096433	sa2	extricate	6759	960	0
Elife	2021-07-01	8096433	sa3	extricate	-1	-1	-1
Elife	2021-07-01	8096433	sa4	extricate	-1	-1	-1
Elife	2021-07-01	8096433	sa5	extricate	-1	-1	-1
Elife	2021-07-01	8096433	sa6	extricate	-1	-1	-1
Elife	2021-07-01	8032397	introduction	extricate	8578	1083	0
Elife	2021-07-01	8032397	results	extricate	47031	6004	0
Elife	2021-07-01	8032397	discussion	extricate	10063	1416	0
Elife	2021-07-01	8032397	methods	extricate	15387	2293	0
Elife	2021-07-01	8032397	sa1	extricate	8821	1304	0
Elife	2021-07-01	8032397	sa2	extricate	20489	3027	0
Elife	2021-07-01	8032397	sa3	extricate	-1	-1	-1
Elife	2021-07-01	8032397	sa4	extricate	-1	-1	-1
Elife	2021-07-01	8032397	sa5	extricate	-1	-1	-1
Elife	2021-07-01	8032397	sa6	extricate	-1	-1	-1
Elife	2021-07-01	8087447	introduction	extricate	8013	1089	0
Elife	2021-07-01	8087447	results	extricate	74265	8817	0
Elife	2021-07-01	8087447	discussion	extricate	10524	1489	0
