journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8024024	introduction	unearth	4720	611	0
Elife	2021-07-01	8024024	results	unearth	36081	4053	0
Elife	2021-07-01	8024024	discussion	unearth	26097	2739	0
Elife	2021-07-01	8024024	methods	unearth	9771	1174	0
Elife	2021-07-01	8024024	sa1	unearth	5270	815	0
Elife	2021-07-01	8024024	sa2	unearth	8960	1382	0
Elife	2021-07-01	8024024	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8024024	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8024024	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8024024	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8087445	introduction	unearth	5093	644	0
Elife	2021-07-01	8087445	results	unearth	36411	4444	0
Elife	2021-07-01	8087445	discussion	unearth	8578	1107	0
Elife	2021-07-01	8087445	methods	unearth	29888	3641	0
Elife	2021-07-01	8087445	sa1	unearth	8566	1297	0
Elife	2021-07-01	8087445	sa2	unearth	78499	11580	0
Elife	2021-07-01	8087445	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8087445	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8087445	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8087445	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8096433	introduction	unearth	9572	1180	0
Elife	2021-07-01	8096433	results	unearth	61774	7677	0
Elife	2021-07-01	8096433	discussion	unearth	14271	1948	0
Elife	2021-07-01	8096433	methods	unearth	42423	4260	0
Elife	2021-07-01	8096433	sa1	unearth	4432	616	0
Elife	2021-07-01	8096433	sa2	unearth	6759	960	0
Elife	2021-07-01	8096433	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8096433	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8096433	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8096433	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8032397	introduction	unearth	8578	1083	0
Elife	2021-07-01	8032397	results	unearth	47031	6004	0
Elife	2021-07-01	8032397	discussion	unearth	10063	1416	0
Elife	2021-07-01	8032397	methods	unearth	15387	2293	0
Elife	2021-07-01	8032397	sa1	unearth	8821	1304	0
Elife	2021-07-01	8032397	sa2	unearth	20489	3027	0
Elife	2021-07-01	8032397	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8032397	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8032397	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8032397	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8087447	introduction	unearth	8013	1089	0
Elife	2021-07-01	8087447	results	unearth	74265	8817	0
Elife	2021-07-01	8087447	discussion	unearth	10524	1489	0
Elife	2021-07-01	8087447	methods	unearth	40120	4473	0
Elife	2021-07-01	8087447	sa1	unearth	12129	1838	0
Elife	2021-07-01	8087447	sa2	unearth	19027	2802	0
Elife	2021-07-01	8087447	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8087447	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8087447	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8087447	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8043743	introduction	unearth	6544	872	0
Elife	2021-07-01	8043743	results	unearth	25842	3400	0
Elife	2021-07-01	8043743	discussion	unearth	7666	1019	0
Elife	2021-07-01	8043743	methods	unearth	13531	1904	0
Elife	2021-07-01	8043743	sa1	unearth	6296	937	0
Elife	2021-07-01	8043743	sa2	unearth	5264	774	0
Elife	2021-07-01	8043743	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8043743	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8043743	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8043743	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8116059	introduction	unearth	14035	1799	0
Elife	2021-07-01	8116059	results	unearth	76577	9374	0
Elife	2021-07-01	8116059	discussion	unearth	21587	3011	0
Elife	2021-07-01	8116059	methods	unearth	27434	2749	0
Elife	2021-07-01	8116059	sa1	unearth	17515	2663	0
Elife	2021-07-01	8116059	sa2	unearth	26598	4115	0
Elife	2021-07-01	8116059	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8116059	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8116059	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8116059	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8049743	introduction	unearth	5040	607	0
Elife	2021-07-01	8049743	results	unearth	44364	5263	0
Elife	2021-07-01	8049743	discussion	unearth	13103	1769	0
Elife	2021-07-01	8049743	methods	unearth	16667	2344	0
Elife	2021-07-01	8049743	sa1	unearth	5046	731	0
Elife	2021-07-01	8049743	sa2	unearth	5360	794	0
Elife	2021-07-01	8049743	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8049743	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8049743	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8049743	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8024021	introduction	unearth	6607	843	0
Elife	2021-07-01	8024021	results	unearth	43694	4924	0
Elife	2021-07-01	8024021	discussion	unearth	15052	2074	0
Elife	2021-07-01	8024021	methods	unearth	37401	3643	0
Elife	2021-07-01	8024021	sa1	unearth	5569	825	0
Elife	2021-07-01	8024021	sa2	unearth	11564	1640	0
Elife	2021-07-01	8024021	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8024021	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8024021	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8024021	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8110307	introduction	unearth	7533	903	0
Elife	2021-07-01	8110307	results	unearth	60680	7038	0
Elife	2021-07-01	8110307	discussion	unearth	21151	2679	0
Elife	2021-07-01	8110307	methods	unearth	52444	4770	0
Elife	2021-07-01	8110307	sa1	unearth	15351	2257	0
Elife	2021-07-01	8110307	sa2	unearth	24115	3446	0
Elife	2021-07-01	8110307	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8110307	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8110307	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8110307	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8057812	introduction	unearth	4811	573	0
Elife	2021-07-01	8057812	results	unearth	45587	5547	0
Elife	2021-07-01	8057812	discussion	unearth	6298	877	0
Elife	2021-07-01	8057812	methods	unearth	29552	3547	0
Elife	2021-07-01	8057812	sa1	unearth	17567	2720	0
Elife	2021-07-01	8057812	sa2	unearth	28236	4259	0
Elife	2021-07-01	8057812	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8057812	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8057812	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8057812	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8102064	introduction	unearth	72456	6059	0
Elife	2021-07-01	8102064	results	unearth	38196	4299	0
Elife	2021-07-01	8102064	discussion	unearth	21224	2794	0
Elife	2021-07-01	8102064	methods	unearth	68325	3956	0
Elife	2021-07-01	8102064	sa1	unearth	15024	2298	0
Elife	2021-07-01	8102064	sa2	unearth	24755	3834	0
Elife	2021-07-01	8102064	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8102064	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8102064	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8102064	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8064747	introduction	unearth	1901	247	0
Elife	2021-07-01	8064747	results	unearth	9753	1037	0
Elife	2021-07-01	8064747	discussion	unearth	2881	384	0
Elife	2021-07-01	8064747	methods	unearth	-1	-1	-1
Elife	2021-07-01	8064747	sa1	unearth	1365	172	0
Elife	2021-07-01	8064747	sa2	unearth	44923	6885	0
Elife	2021-07-01	8064747	sa3	unearth	-1	-1	-1
Elife	2021-07-01	8064747	sa4	unearth	-1	-1	-1
Elife	2021-07-01	8064747	sa5	unearth	-1	-1	-1
Elife	2021-07-01	8064747	sa6	unearth	-1	-1	-1
Elife	2021-07-01	8051950	introduction	unearth	6778	767	0
Elife	2021-07-01	8051950	results	unearth	21694	2987	0
Elife	2021-07-01	8051950	discussion	unearth	27259	3409	0
Elife	2021-07-01	8051950	methods	unearth	24057	3204	0
