journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Heliyon	2022-01-01	8511900	145296	14751	0	5	0	0	0	0	0	0	0	4	0	6	0	0	14	0	73	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8515250	162451	12861	0	8	0	1	0	0	2	0	0	0	2	0	0	0	2	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8551512	140938	14254	0	15	0	5	0	0	0	2	0	2	1	0	0	0	0	0	73	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8517164	87660	7333	0	9	0	0	0	0	1	3	0	1	0	0	0	0	4	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8515243	55271	5865	0	4	0	6	0	1	0	0	0	0	0	6	0	0	5	0	8	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0
Heliyon	2022-01-01	8517157	79507	7303	0	0	0	2	0	0	0	2	0	0	1	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8503592	109776	10067	0	6	0	1	0	0	0	1	0	2	0	3	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8517159	128469	11142	0	6	0	1	0	0	1	0	0	0	1	8	0	0	4	1	51	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Heliyon	2022-01-01	8515249	326494	25405	0	13	0	5	0	0	8	1	0	1	5	2	0	0	0	0	37	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-01-01	8517838	64832	6029	0	1	1	1	0	0	1	2	0	0	0	0	0	0	1	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Heliyon	2022-01-01	8502908	165984	11808	0	5	0	0	0	0	0	10	0	2	0	2	0	0	2	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
