journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Sci Rep	2024-07-01	11001982	109496	10693	0	2	1	2	0	0	0	1	0	2	0	2	0	0	0	0	28	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
Sci Rep	2024-07-01	11002026	123591	10927	0	6	0	1	0	0	0	1	0	1	0	5	0	0	0	0	30	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001927	94170	9496	0	19	0	0	0	0	0	0	0	1	3	0	0	0	0	0	28	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001852	9938	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Sci Rep	2024-07-01	11001885	115501	11664	0	11	0	0	0	0	4	0	0	0	4	5	0	0	1	0	40	0	0	2	0	0	0	0	3	0	0	0	1	3	0	0	0	0
Sci Rep	2024-07-01	11001975	128109	12415	0	23	0	0	0	0	4	1	0	1	20	5	0	0	1	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001943	134237	9455	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sci Rep	2024-07-01	11001941	113290	10676	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11002017	75233	6618	0	5	0	2	0	0	1	2	0	0	0	2	0	0	0	0	24	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11002033	416638	20565	0	1	0	0	0	0	0	7	0	0	4	2	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001876	90049	8444	0	3	0	0	0	0	0	2	0	1	0	6	0	0	0	0	56	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Sci Rep	2024-07-01	11002038	286837	23683	0	4	0	3	0	0	1	3	0	5	8	1	0	1	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sci Rep	2024-07-01	11001978	73733	7740	0	6	1	3	0	1	4	3	0	2	0	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001889	66985	6255	0	7	1	1	0	0	0	0	0	0	1	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11369089	761296	24618	0	12	1	0	0	0	5	7	0	1	3	4	0	1	0	0	33	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sci Rep	2024-07-01	11001863	89300	8357	0	4	0	4	0	0	1	0	0	2	3	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001931	8381	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001854	121847	11922	0	15	0	0	0	0	26	7	0	1	1	4	0	0	1	0	65	0	0	5	0	0	2	0	0	0	0	0	2	1	1	0	0	0
Sci Rep	2024-07-01	11001853	116750	9737	0	1	0	1	0	0	2	1	0	0	7	1	0	1	0	0	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sci Rep	2024-07-01	11001923	89692	9261	0	5	0	0	0	0	2	0	0	0	0	2	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Sci Rep	2024-07-01	11001990	79454	8409	0	2	0	6	0	0	0	2	0	0	1	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11002023	40778	3787	0	3	1	1	0	0	0	0	0	0	1	2	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11001987	102388	8341	0	3	1	2	0	0	0	2	0	0	4	3	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Sci Rep	2024-07-01	11374897	88261	8355	0	5	0	0	0	0	0	0	0	0	1	9	0	0	1	0	14	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11002031	119201	10287	0	9	0	2	0	0	3	0	0	1	0	2	0	0	0	0	54	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018828	112962	10477	0	10	0	1	0	0	0	1	0	0	7	5	0	0	2	0	31	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11372051	110843	8062	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018808	111301	10018	0	1	1	4	0	0	3	1	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018815	93313	9881	0	6	0	0	0	0	2	0	0	0	0	11	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
Sci Rep	2024-07-01	11018868	98094	9071	0	4	0	2	0	0	1	12	0	0	1	2	0	0	0	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018863	128757	11292	0	10	0	3	0	0	0	3	0	9	1	11	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018802	124581	11935	0	5	0	5	0	0	5	11	0	0	0	8	0	0	2	0	57	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sci Rep	2024-07-01	11018624	97073	8317	0	11	0	0	0	0	1	0	0	0	5	3	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018765	97235	8929	0	6	0	8	0	0	3	4	0	0	1	4	0	0	2	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018768	67339	6224	0	1	0	2	0	0	0	0	0	1	0	1	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sci Rep	2024-07-01	11018608	114887	10318	1	22	0	0	0	0	6	1	0	0	0	0	0	0	0	0	38	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018758	124127	12427	0	5	0	1	0	0	0	0	0	0	70	4	0	0	0	0	46	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018842	126805	12242	0	7	1	0	0	0	3	2	0	4	7	0	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2024-07-01	11018750	7746	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sci Rep	2024-07-01	11018611	142731	12613	0	5	0	2	0	0	0	5	0	0	0	5	0	0	1	0	65	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
