journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
BMJ Open	2022-07-01	8995949	46740	4223	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8987786	46136	4122	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8987797	77445	7452	0	6	2	4	0	0	0	1	0	0	5	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8995953	64928	5828	0	3	0	4	0	0	1	1	0	0	4	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8996017	77703	7293	0	22	5	1	0	0	14	1	0	7	13	5	0	0	0	0	35	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8991042	116023	8948	0	19	0	3	0	0	0	6	0	2	43	0	0	1	0	0	96	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8995574	112691	9533	0	2	1	1	0	0	0	0	0	1	11	0	0	0	0	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8996012	107893	10585	0	4	2	0	0	0	0	0	0	1	15	3	0	0	0	0	32	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8987745	81194	7888	0	1	0	1	0	0	5	2	0	0	0	0	0	0	0	0	64	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-07-01	8990262	178500	15806	0	4	8	0	0	0	3	0	0	0	3	1	0	0	5	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
