journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Cells	2021-10-01	8304080	138413	9892	0	1	0	0	0	0	0	0	0	0	1	9	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8304628	127292	10982	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cells	2021-10-01	8306974	148802	11149	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8307715	231939	18084	0	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	53	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8304385	106794	10447	0	22	0	10	0	0	0	2	0	0	1	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Cells	2021-10-01	8306393	159593	12228	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cells	2021-10-01	8307435	198721	16413	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8303980	145921	11801	0	6	0	8	0	1	0	2	0	1	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8305819	255274	18911	0	8	0	0	0	0	0	0	0	1	0	8	0	0	0	0	49	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8306516	379253	27896	0	0	0	0	0	0	2	2	0	0	0	9	0	0	0	0	12	1	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8303489	170784	13909	0	6	0	1	0	0	0	1	0	2	0	3	0	0	0	0	22	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8304505	131530	10700	0	10	0	4	0	2	3	1	0	0	0	2	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8307360	309273	22859	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8304834	213130	17770	0	3	1	1	0	0	0	1	0	2	4	1	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8305164	213871	15135	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	13	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8304879	322365	23905	0	0	1	1	0	0	0	0	0	2	3	1	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8304725	235595	18471	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8303744	205066	16582	0	2	0	2	0	0	2	0	0	8	0	0	0	0	0	0	56	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8305813	83376	7621	0	6	0	0	0	0	3	0	0	5	0	13	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8307725	94861	8392	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8303798	159294	12153	0	0	0	2	0	1	1	3	0	0	0	0	0	0	0	0	42	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8305684	109396	9896	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8303318	136402	10886	0	2	0	2	0	0	0	2	0	0	0	2	0	0	1	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8307784	121637	10065	0	2	0	2	0	0	2	1	0	0	1	1	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8303813	108072	9846	0	5	1	2	0	0	2	9	0	0	1	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cells	2021-10-01	8305626	106914	9347	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
