journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Front Neurosci	2022-07-01	9019164	17261	1499	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9026174	75627	5700	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	4	0	0	5	1	0	1	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2022-07-01	9023071	68298	7353	0	2	0	1	0	0	1	0	0	0	7	4	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9024364	103527	9359	0	3	0	3	0	0	3	1	0	0	1	1	0	0	0	0	52	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9022634	95678	7920	0	5	0	3	0	1	3	0	0	1	0	1	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9016334	139023	8556	0	14	0	1	0	0	0	3	0	0	0	4	0	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9022003	131816	11170	0	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Front Neurosci	2022-07-01	9033284	114921	10576	0	14	1	1	0	0	1	1	0	0	4	3	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9022633	94731	8110	0	7	0	0	0	0	7	0	0	0	0	4	0	0	0	0	47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9024305	67654	5145	0	7	0	0	0	1	2	0	0	0	0	1	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Front Neurosci	2022-07-01	9019711	143311	10962	0	7	0	1	0	0	1	0	0	0	1	7	0	0	1	0	51	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9025538	281104	22406	0	5	0	0	0	0	6	0	0	0	2	1	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Front Neurosci	2022-07-01	9016326	91502	8523	0	7	0	1	0	0	1	0	0	0	0	1	0	0	0	0	34	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9019526	180653	15230	0	6	1	6	0	0	1	6	0	1	1	13	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Front Neurosci	2022-07-01	9016280	239194	15705	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	19	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9024289	19522	1841	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9019549	194813	13784	0	6	0	0	0	0	2	1	0	0	3	4	0	0	0	2	87	0	3	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2022-07-01	9017993	215634	15005	0	0	0	2	0	0	1	0	0	16	0	3	0	0	4	0	96	0	1	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9014221	141488	11977	0	2	0	4	0	0	5	1	0	0	5	0	0	0	0	0	20	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9014198	107324	10549	0	14	1	10	0	0	0	0	0	0	2	3	0	1	4	0	55	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
Front Neurosci	2022-07-01	9021839	85569	8159	0	1	0	0	0	0	0	0	0	5	0	8	0	0	0	0	65	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9019220	84063	6912	0	8	0	3	0	0	1	1	0	0	0	2	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9026180	107096	8354	0	6	0	14	0	0	0	0	0	0	0	1	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9022636	153883	13457	0	49	0	1	0	6	1	2	0	0	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9023048	181852	12573	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Front Neurosci	2022-07-01	9039668	117592	9448	0	3	0	0	0	0	0	0	0	0	1	1	0	0	1	0	13	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9046910	122408	9140	0	3	0	1	0	0	6	0	0	0	3	1	0	0	0	0	49	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Front Neurosci	2022-07-01	9050192	126051	11683	0	6	0	2	0	0	4	0	0	1	1	1	0	0	0	0	22	0	0	4	0	0	6	0	5	0	0	0	1	0	0	0	0	0
Front Neurosci	2022-07-01	9037635	130951	12078	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9047014	85337	6701	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	17	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9047045	65936	5879	0	2	0	0	0	0	6	2	0	0	0	2	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Front Neurosci	2022-07-01	9036085	32874	2935	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9035851	162479	9818	0	5	0	1	0	0	9	0	0	0	1	8	0	0	1	0	30	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9048479	80374	8492	0	1	0	2	0	0	11	0	0	0	0	0	0	0	1	0	67	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2022-07-01	9047904	143581	14076	0	1	0	0	0	0	2	1	0	1	3	19	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Front Neurosci	2022-07-01	9046589	139180	12129	0	4	0	1	0	0	0	3	0	1	1	3	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
