journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Elife	2021-07-01	8024024	218207	16233	0	3	0	0	0	0	0	0	0	1	0	6	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Elife	2021-07-01	8087445	291807	30762	0	53	2	6	0	0	0	0	0	1	24	8	0	0	4	0	65	0	0	6	0	0	3	0	0	0	0	0	1	1	0	1	0	0
Elife	2021-07-01	8096433	249641	23861	0	30	5	9	0	0	3	4	0	30	0	4	0	0	2	0	24	0	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Elife	2021-07-01	8032397	179511	19688	0	4	0	1	0	0	2	0	0	1	0	2	0	0	0	0	9	0	0	4	0	0	0	0	1	0	0	4	5	0	0	0	2	0
Elife	2021-07-01	8087447	251084	26220	0	6	4	0	0	0	1	0	0	3	6	14	0	0	2	0	49	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8043743	156001	14574	0	12	0	0	0	0	1	0	0	0	1	1	0	0	1	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Elife	2021-07-01	8116059	257678	28891	0	15	0	1	0	1	1	24	0	9	7	4	0	0	4	0	51	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Elife	2021-07-01	8049743	182713	17559	0	7	1	0	0	2	2	1	0	0	3	1	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8024021	276269	26051	0	34	1	11	0	0	2	4	0	0	0	2	0	1	1	0	114	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Elife	2021-07-01	8110307	255796	26100	0	11	2	8	0	0	4	7	0	1	0	4	0	0	2	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8057812	172906	20152	0	4	0	4	0	4	2	4	0	8	0	3	0	0	1	0	29	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Elife	2021-07-01	8102064	354875	31694	0	0	2	1	0	0	4	0	0	2	79	4	0	0	2	0	12	0	0	0	0	0	3	0	2	0	0	0	1	1	0	2	0	0
Elife	2021-07-01	8064747	157623	14333	0	11	3	0	0	0	0	9	0	1	18	2	0	0	1	0	58	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
Elife	2021-07-01	8051950	262670	26365	0	1	0	4	0	7	0	3	0	13	4	4	0	0	0	0	57	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8032402	212833	21048	0	11	0	3	0	0	0	2	0	0	1	3	0	1	0	0	62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8075579	235912	25370	0	48	2	7	0	0	2	16	0	1	11	2	0	0	1	0	49	0	0	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8064750	232685	26903	0	8	4	8	0	1	6	3	0	2	13	8	0	2	0	0	29	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Elife	2021-07-01	8062133	148938	15125	0	7	1	1	0	0	0	0	0	22	1	1	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Elife	2021-07-01	8060034	253227	29634	0	36	7	0	0	0	7	9	0	0	0	5	0	0	13	0	41	0	1	3	0	0	8	0	4	0	0	0	5	0	0	0	0	0
