journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Heliyon	2024-10-01	11315104	115284	9939	0	8	0	2	0	1	1	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Heliyon	2024-10-01	11301149	70485	5853	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Heliyon	2024-10-01	11301208	165787	7637	0	0	0	0	0	0	0	4	0	0	2	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Heliyon	2024-10-01	11301223	133867	10696	0	7	2	3	0	0	4	3	0	1	0	2	0	0	0	0	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2024-10-01	11305263	53262	5104	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2024-10-01	11301200	242555	10455	0	3	0	0	0	0	3	7	0	0	0	5	0	0	2	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2024-10-01	11301146	225475	15641	0	2	0	6	0	0	4	3	0	0	11	4	0	0	0	0	77	0	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0
Heliyon	2024-10-01	11301191	59543	6118	0	7	0	9	0	0	2	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Heliyon	2024-10-01	11330105	4820	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2024-10-01	11734014	473414	13913	0	2	0	1	0	0	7	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
