journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Heliyon	2022-07-01	9014388	109535	9887	0	2	0	1	0	0	0	5	0	0	1	1	0	0	1	0	64	0	0	7	0	0	1	4	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9010624	137299	10972	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9014383	58289	4866	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9006860	190004	15273	0	3	0	0	0	0	3	7	0	2	5	3	0	0	2	0	25	0	0	2	0	0	0	6	0	0	0	0	1	0	0	1	0	0
Heliyon	2022-07-01	9019243	79670	7542	0	3	0	0	0	0	0	2	0	0	0	5	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9006660	124349	12437	0	5	1	1	3	0	0	0	0	0	3	5	0	0	2	0	52	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Heliyon	2022-07-01	9018391	77912	5584	0	2	0	0	0	0	0	3	0	0	0	5	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9010632	64967	5882	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9006851	111033	9281	0	3	0	1	0	0	0	1	0	0	0	1	0	0	2	0	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9019244	49812	4392	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9018154	101596	8868	0	10	1	0	0	0	5	3	0	1	0	6	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9010638	152313	9779	0	3	0	0	0	0	4	5	0	1	5	8	0	3	6	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9043989	72997	7105	0	10	0	1	0	0	0	0	0	0	0	1	0	0	4	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	8991245	75739	6326	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9006859	76442	7810	0	4	0	0	0	0	0	2	0	0	0	4	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9006861	57493	5756	0	3	0	1	0	0	0	2	0	1	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Heliyon	2022-07-01	9018150	40707	3833	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9018149	91221	8411	0	3	0	4	0	0	0	1	0	1	0	2	0	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9006853	71169	8364	0	8	0	0	0	0	2	0	0	0	0	1	0	0	1	0	8	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0
Heliyon	2022-07-01	9014396	120585	9336	0	1	0	0	0	0	1	1	0	1	7	1	0	0	1	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	8991259	94676	9778	0	3	1	0	0	0	0	3	0	0	5	0	0	0	2	0	34	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9010636	120582	10470	0	8	0	2	0	0	4	6	0	0	3	3	0	0	2	0	26	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9038559	97231	8204	0	11	0	8	0	0	1	1	0	0	2	8	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Heliyon	2022-07-01	9038558	74260	6786	0	8	0	0	1	0	0	0	0	0	2	1	0	0	3	0	52	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9034064	139062	12245	0	9	0	0	0	0	2	1	0	0	0	4	0	0	0	0	62	0	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Heliyon	2022-07-01	9026578	144168	12849	0	4	0	1	0	0	2	6	0	0	0	2	0	0	1	0	28	0	0	2	0	0	1	0	0	0	0	0	0	0	0	4	0	3
Heliyon	2022-07-01	9026562	47249	4658	0	6	0	1	0	0	0	0	0	1	5	0	0	0	2	0	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9026614	90764	6870	0	4	0	0	0	0	0	0	0	0	0	1	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9038563	55619	5703	0	7	0	0	0	0	0	5	0	0	0	4	0	0	1	0	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9043397	132639	11706	0	8	0	1	0	0	1	11	0	2	2	1	0	1	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heliyon	2022-07-01	9026649	207421	15086	0	2	1	0	0	0	0	0	0	0	10	14	0	0	1	0	21	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
Heliyon	2022-07-01	9038553	78470	9053	0	5	2	0	0	0	4	0	0	0	0	3	0	0	1	1	60	0	1	3	0	2	2	0	0	0	0	0	1	0	1	0	0	0
