journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Elife	2022-07-01	9084895	204604	20090	0	21	2	0	0	0	0	0	0	0	2	2	0	0	0	0	26	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	8983038	10573	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Elife	2022-07-01	8983039	29440	2846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	9020822	216084	22347	0	6	3	3	0	1	0	5	0	0	1	6	0	0	1	0	25	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	9049972	390429	33477	1	29	1	3	0	0	0	8	0	0	34	0	0	1	0	0	59	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	9106331	317790	29389	0	8	2	0	0	5	8	4	0	3	3	2	0	0	2	0	21	0	0	8	0	0	1	0	0	0	0	0	0	1	0	1	0	0
Elife	2022-07-01	9023056	419552	29263	0	1	3	0	0	0	1	6	0	0	2	3	0	0	0	0	50	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Elife	2022-07-01	9033269	331357	29413	0	23	0	1	0	0	0	4	0	0	6	5	0	0	0	0	34	0	6	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Elife	2022-07-01	9023053	198983	18186	0	15	0	0	0	1	0	1	0	0	5	4	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Elife	2022-07-01	8993216	261175	28581	0	51	1	3	0	0	2	29	0	0	0	3	0	0	1	0	25	0	3	6	0	0	2	0	1	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	9033268	205793	21106	0	22	2	0	0	1	7	6	0	0	1	2	0	0	1	0	42	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	8983042	260792	20351	0	12	0	0	0	0	11	7	0	0	18	0	0	0	1	0	12	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Elife	2022-07-01	9038190	134223	15014	0	2	1	17	0	0	0	11	0	4	5	1	0	0	0	1	46	0	0	6	0	0	7	0	0	0	0	0	0	2	0	0	2	0
Elife	2022-07-01	9020816	167971	15282	0	25	0	1	0	0	1	3	0	0	12	1	0	0	1	0	30	0	0	4	0	0	3	0	0	0	0	0	2	0	0	0	0	0
Elife	2022-07-01	9023058	221294	21996	0	25	0	2	0	0	1	19	0	0	0	10	0	0	0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
