journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Sci Rep	2022-07-01	8993826	117352	9153	0	3	0	0	0	0	0	1	0	0	0	4	0	0	4	0	68	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8992786	98602	9779	0	10	0	1	0	0	2	1	0	0	4	8	0	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8990276	44735	4149	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993876	113355	10154	0	3	0	4	0	0	2	0	0	0	0	0	0	0	0	0	71	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8991185	156751	13331	0	11	0	0	0	0	4	5	0	1	1	10	0	0	1	0	53	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993829	179563	12674	0	12	3	0	0	0	0	0	0	0	1	7	0	0	3	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993813	64103	6075	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993793	68509	6565	0	2	0	0	0	1	1	2	0	1	1	1	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993840	109978	10484	0	28	0	0	0	0	0	1	0	0	0	10	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8991232	75553	5845	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993885	54216	4735	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993831	135497	11323	0	8	0	1	0	0	0	0	0	0	0	2	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993878	90629	9312	0	18	0	9	0	0	0	1	0	2	2	7	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993850	209348	13025	0	1	0	0	0	0	7	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993807	77883	7654	0	8	0	0	0	0	1	1	0	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Rep	2022-07-01	8993886	105903	9459	0	7	0	5	0	0	6	1	0	0	0	9	0	0	0	0	76	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Sci Rep	2022-07-01	8993860	82327	7880	0	7	0	14	0	0	0	18	0	2	1	0	0	0	2	0	13	0	0	4	0	0	3	0	3	0	0	0	0	0	0	0	0	0
