journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
PeerJ	2022-10-01	9270877	72793	6311	0	6	0	2	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9266598	163393	14566	0	16	1	1	0	0	2	3	0	0	4	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9261921	84776	7663	0	4	0	0	0	0	3	1	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9266699	88360	8389	0	12	0	0	0	0	0	0	0	0	1	2	0	0	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PeerJ	2022-10-01	9272818	143813	12220	0	20	0	3	0	0	0	1	0	0	1	1	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9272815	138725	12040	0	4	0	6	0	0	1	2	0	0	2	0	0	0	0	0	33	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PeerJ	2022-10-01	9261924	251387	22397	0	9	1	4	0	0	1	5	0	1	9	4	0	0	0	0	26	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0
PeerJ	2022-10-01	9272817	104091	8953	0	5	0	0	0	0	1	0	0	0	0	5	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9261926	166881	13934	0	9	2	3	0	0	0	2	0	0	12	3	0	0	3	0	17	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9272819	85018	8630	0	10	0	0	0	0	2	2	0	0	2	0	0	0	0	0	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9266588	135461	12184	0	7	0	0	0	0	1	0	0	0	0	5	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9270880	74088	7206	0	4	0	1	0	0	5	3	0	0	0	3	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9270879	138910	12975	0	17	0	0	0	0	3	1	0	1	1	8	0	0	0	0	15	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9261923	182186	15752	0	21	0	2	0	0	1	9	0	2	0	12	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9271275	87788	8915	0	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0
PeerJ	2022-10-01	9272814	117842	11003	0	9	1	5	0	0	5	7	0	1	1	1	0	0	0	0	138	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9261939	121402	10831	0	5	0	1	0	0	0	0	0	4	4	0	0	0	0	0	12	0	0	2	0	0	1	1	1	0	1	0	0	0	0	1	0	0
PeerJ	2022-10-01	9272816	59353	5819	0	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9261929	155756	13876	0	23	1	0	0	1	0	0	0	0	0	6	0	0	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PeerJ	2022-10-01	9261922	108794	10108	0	17	0	0	0	0	0	6	0	0	1	7	0	1	0	0	38	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	4
PeerJ	2022-10-01	9266582	93274	8340	0	7	0	0	0	0	0	1	0	0	13	2	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9271274	242162	20043	0	19	0	1	0	0	0	0	0	0	1	0	0	0	0	0	43	0	0	5	0	0	0	0	1	0	0	0	0	4	0	0	0	0
PeerJ	2022-10-01	9266586	163519	16058	1	23	0	5	0	0	0	1	0	0	8	2	0	0	0	0	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9261925	117402	10352	0	17	0	2	0	0	4	3	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9266697	97980	8370	0	8	0	0	0	0	0	2	0	0	0	3	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9281601	81061	7986	0	10	0	2	0	0	0	0	0	0	1	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PeerJ	2022-10-01	9285644	121809	10699	0	16	0	7	0	0	0	0	0	1	1	0	0	0	1	0	58	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288161	66717	6632	0	5	0	0	0	0	0	0	0	1	0	0	0	0	2	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PeerJ	2022-10-01	9288822	116431	10464	0	9	0	0	0	0	0	1	0	0	0	1	0	0	0	0	22	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9285543	122406	10925	0	4	0	1	0	0	0	0	0	0	51	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288166	80697	8482	0	12	0	1	0	0	3	0	0	0	1	2	0	0	0	0	21	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9285472	50170	4792	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288160	127261	11530	0	10	0	0	0	0	2	4	0	0	0	5	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PeerJ	2022-10-01	9281595	122767	10127	0	7	0	4	0	1	1	0	0	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PeerJ	2022-10-01	9285480	88958	8559	0	9	0	0	0	0	2	1	0	0	1	2	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288168	95888	9078	0	6	0	2	0	0	0	3	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PeerJ	2022-10-01	9281598	101699	9126	0	3	0	0	0	0	1	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PeerJ	2022-10-01	9285485	160263	13055	0	6	0	6	0	0	0	0	0	0	2	1	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9291013	99100	9696	0	7	1	0	0	0	0	0	0	0	0	6	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9281597	87549	7672	0	12	0	1	0	0	2	0	0	0	0	1	0	0	0	0	10	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9290995	118498	10334	0	10	0	0	0	0	1	0	0	0	0	1	0	0	0	0	24	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288823	102223	9671	0	5	0	1	0	1	2	6	0	1	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9291069	98083	8281	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PeerJ	2022-10-01	9288825	118497	11246	0	26	0	1	0	0	3	0	0	0	0	3	0	0	0	0	21	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288167	175120	16479	0	13	0	1	0	0	1	3	0	1	31	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PeerJ	2022-10-01	9281596	192966	16648	0	3	0	2	0	0	0	9	0	0	0	15	0	0	2	0	125	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288829	176905	17177	0	8	0	0	0	0	1	1	0	2	1	5	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9285478	120063	10855	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9288162	89248	8840	0	10	0	7	0	0	0	2	0	0	2	9	0	0	0	0	24	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
PeerJ	2022-10-01	9290996	195081	16420	0	19	1	4	0	0	1	2	0	1	6	1	0	1	0	0	41	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PeerJ	2022-10-01	9308965	120669	10559	0	5	0	1	0	0	4	0	0	1	0	0	0	0	0	0	33	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9310780	139355	11706	0	14	0	1	0	0	3	0	0	0	1	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9306550	95213	8864	0	9	0	0	0	0	1	7	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9310782	137736	11824	0	17	0	0	0	0	2	1	0	1	3	3	0	0	0	0	29	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PeerJ	2022-10-01	9310792	171703	13644	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
