journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Sci Adv	2023-01-01	9534509	128435	9783	0	14	0	3	0	0	0	2	0	1	0	5	0	0	0	0	19	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544339	285315	21129	0	19	1	0	0	0	1	0	0	0	0	10	0	0	2	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	7615817	190137	15873	0	29	0	0	0	0	2	0	0	0	2	2	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
Sci Adv	2023-01-01	9544327	113967	6103	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9534506	142350	8858	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9534503	228759	18443	0	14	0	7	0	0	1	1	0	0	0	8	0	0	1	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9534493	166040	9811	0	15	0	0	0	0	2	1	0	1	1	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544332	167661	12124	0	3	1	0	0	0	2	1	0	4	3	3	0	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544340	131387	10645	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544320	137009	9026	0	0	0	0	0	0	2	9	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Sci Adv	2023-01-01	9544333	153993	11418	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Sci Adv	2023-01-01	9544342	164348	12222	0	2	0	6	0	0	2	1	0	0	3	5	0	0	0	0	5	0	0	0	0	0	0	3	3	0	0	0	0	2	0	0	0	0
Sci Adv	2023-01-01	9534502	146331	12672	0	2	5	0	0	0	4	0	0	4	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544317	117635	9434	0	12	0	6	0	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544323	144954	11262	0	25	0	0	0	0	0	9	0	1	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9534512	158133	10405	0	1	0	1	0	0	0	1	0	0	4	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544341	207626	16508	0	16	0	1	0	0	3	1	0	0	1	4	0	0	0	0	20	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
Sci Adv	2023-01-01	9534499	141577	12343	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	1	3	0	0	0	0	1	0	1	0	0
Sci Adv	2023-01-01	9544338	207770	16621	0	10	0	1	0	0	0	0	0	0	0	1	0	0	1	0	14	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9534494	177093	12922	0	1	4	1	0	0	2	2	0	6	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9534504	201946	14712	0	13	0	1	0	0	1	1	0	0	3	1	0	0	0	0	14	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544316	212877	15110	0	16	0	3	0	0	0	29	0	16	5	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544329	181213	12577	0	10	0	1	0	0	8	2	0	0	0	1	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sci Adv	2023-01-01	9534500	134476	10795	0	1	2	0	0	0	0	1	0	1	2	3	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9544325	107050	7706	0	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	5	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565793	152893	8115	0	2	2	0	0	0	1	0	0	0	8	1	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sci Adv	2023-01-01	9565795	250398	12456	0	3	1	1	0	0	1	7	0	0	1	1	0	0	2	0	33	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555782	149393	8893	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555779	208913	9847	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565789	140346	9508	0	2	1	0	0	0	0	3	0	0	5	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sci Adv	2023-01-01	9555772	120370	9799	0	2	0	0	0	0	0	3	0	2	0	1	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sci Adv	2023-01-01	9555770	119140	8674	0	5	0	3	0	0	0	1	0	0	3	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565806	161102	12821	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555771	204593	15662	0	14	1	2	0	0	0	0	0	0	6	8	0	0	3	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555783	95016	8009	0	4	0	2	0	0	0	3	0	0	55	0	0	0	0	0	14	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555774	169095	11399	0	3	0	4	0	0	0	0	0	0	44	0	0	0	0	0	11	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Sci Adv	2023-01-01	9555784	166075	10972	0	4	0	10	0	1	0	3	0	0	0	3	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555777	132862	7879	0	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sci Adv	2023-01-01	9555780	118350	9688	0	5	0	1	0	0	0	4	0	0	10	3	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565796	171682	13957	0	22	0	2	0	0	0	1	0	1	0	4	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555785	190631	13511	0	8	0	1	0	3	3	10	0	5	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565801	157122	11743	0	11	1	0	0	1	1	1	0	2	1	2	0	0	1	0	20	0	2	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555778	134128	8379	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565803	203614	14033	0	11	0	1	0	1	1	1	0	2	2	5	0	0	2	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565794	165345	11252	0	4	0	0	0	0	3	0	0	0	9	0	0	0	1	0	7	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sci Adv	2023-01-01	10923578	2575	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555776	93767	7267	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
Sci Adv	2023-01-01	9565805	145263	11582	0	2	0	0	0	0	0	1	0	1	0	5	0	0	1	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9565808	139886	10408	0	2	0	0	0	0	4	0	0	0	0	1	0	0	1	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9555786	180720	14167	0	14	0	2	0	0	1	0	0	0	6	2	0	0	2	0	32	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9581470	155754	12956	0	7	0	0	0	0	0	2	0	0	1	0	0	1	1	0	19	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Sci Adv	2023-01-01	9586477	177499	12777	0	3	0	1	0	1	0	5	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9581480	233937	17158	0	15	0	5	0	0	6	1	0	0	6	4	0	0	0	0	24	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9581481	155824	15055	0	6	1	1	0	0	6	3	0	1	58	0	0	0	1	0	5	0	0	3	0	0	0	0	3	0	0	0	1	0	0	1	0	0
Sci Adv	2023-01-01	9586483	190469	16383	0	22	0	0	0	0	1	1	0	1	0	1	0	0	0	0	17	0	0	3	0	0	0	1	0	0	0	0	0	0	1	1	0	0
Sci Adv	2023-01-01	9581477	263412	15251	0	7	0	2	0	0	7	2	0	0	4	2	0	0	2	0	156	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9581473	106463	8139	0	3	0	0	0	0	0	0	0	0	1	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sci Adv	2023-01-01	9581489	172043	13073	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
