journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Elife	2023-04-01	9988262	315631	29555	0	37	8	8	2	0	6	1	0	0	68	2	0	0	4	0	68	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9859043	288231	28094	0	34	0	3	0	0	4	11	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9833821	64953	6218	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9904759	272311	27572	0	16	0	2	0	1	0	13	0	4	2	0	0	2	3	0	62	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9848390	189817	20924	0	24	0	2	0	0	3	4	0	7	8	1	0	0	4	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9810333	350739	33061	0	16	0	5	0	2	4	16	0	0	0	12	0	0	0	0	36	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9833824	187132	18543	0	16	0	15	0	0	15	2	0	1	13	3	0	0	1	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9831603	207047	22204	0	16	0	5	0	0	2	6	0	0	0	3	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9812404	136996	13350	0	8	1	0	0	0	1	2	0	3	0	4	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9812406	177486	16819	0	16	0	1	0	0	10	0	0	5	0	6	0	0	0	0	25	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9839347	188563	16767	0	20	0	0	0	1	2	0	0	0	0	6	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9859053	294773	29615	0	20	0	0	0	0	1	4	0	0	3	12	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Elife	2023-04-01	9851615	257688	24448	0	10	1	0	0	6	4	9	0	0	0	1	0	0	0	0	36	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9822241	208943	22258	0	25	0	4	0	1	10	2	0	0	0	14	0	0	0	0	71	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0
Elife	2023-04-01	9810326	6923	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9822238	28481	2229	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9839350	326649	35956	0	22	4	11	0	2	1	0	0	0	3	4	0	0	3	0	66	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9812407	197090	19375	0	15	3	2	0	0	0	11	0	1	0	3	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Elife	2023-04-01	9937648	309746	32136	0	13	4	1	0	0	3	4	0	0	5	4	0	0	1	0	42	0	0	9	0	0	3	0	1	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9859047	388419	33296	0	12	0	2	0	0	2	0	0	0	6	3	0	0	0	0	60	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9876566	181500	19536	0	2	9	2	0	0	0	6	0	0	4	2	0	0	0	0	27	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9829411	297347	29122	0	12	0	0	0	1	6	8	0	0	1	4	0	0	4	0	86	0	0	5	0	0	4	2	0	3	0	0	2	0	1	0	0	0
Elife	2023-04-01	9833820	6024	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9910831	259779	23958	0	7	1	11	0	1	7	1	0	0	1	4	0	1	0	0	41	0	0	3	0	0	0	0	4	0	0	0	2	0	0	0	0	0
Elife	2023-04-01	9833829	264350	25097	0	4	5	1	0	0	1	0	0	1	0	3	0	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9995116	313606	27815	0	8	4	3	0	0	1	9	0	1	3	2	0	0	2	0	15	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9829410	218494	19300	0	16	1	2	0	0	6	11	0	1	0	1	0	0	0	0	20	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9977279	262940	24581	0	9	0	0	0	0	0	0	0	5	12	2	0	1	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	10159622	208453	21004	0	3	3	0	0	0	6	0	0	1	2	1	0	0	0	0	47	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
Elife	2023-04-01	9859026	213980	20314	0	4	0	1	0	0	0	2	0	0	7	3	0	0	0	0	17	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9870305	220089	21319	0	21	2	3	0	0	1	0	0	0	5	0	0	0	0	0	88	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Elife	2023-04-01	9988264	182947	17158	0	31	0	2	0	0	0	3	0	0	0	1	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9831609	162205	15183	0	21	0	0	0	0	0	3	0	0	1	9	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9917459	266790	31255	0	32	2	5	0	2	3	9	0	2	17	4	0	0	2	0	12	0	0	2	0	0	5	0	2	0	0	0	2	1	1	2	0	0
Elife	2023-04-01	9977281	196750	19992	0	12	0	3	0	3	1	16	0	4	4	6	0	0	0	0	21	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9904760	274059	25558	0	29	1	5	0	0	6	2	0	0	0	1	0	1	0	0	40	0	4	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9848388	145265	13646	0	15	1	3	0	0	0	2	0	0	0	3	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9943071	239473	23917	0	11	3	2	0	0	0	0	0	0	27	12	0	1	0	0	35	0	0	4	0	0	4	0	0	0	0	0	1	0	0	0	0	0
Elife	2023-04-01	9831608	263486	24956	0	21	0	1	0	0	1	9	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Elife	2023-04-01	9904758	153112	16629	0	6	3	0	0	0	1	0	0	0	14	0	0	0	0	0	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Elife	2023-04-01	9891718	170584	17744	0	16	0	0	0	0	1	6	0	0	0	4	0	0	0	0	13	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Elife	2023-04-01	9876576	322635	32570	0	11	4	1	0	0	0	15	0	1	0	2	0	0	2	0	63	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elife	2023-04-01	9910828	350032	42627	0	35	2	31	0	0	9	34	0	0	16	2	0	0	2	4	125	0	0	9	0	0	2	0	2	1	0	0	2	0	0	0	0	0
Elife	2023-04-01	9859041	167052	17340	0	2	0	3	0	0	4	0	0	3	6	4	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
