journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Nat Commun	2023-07-01	10082190	97980	7147	0	2	1	0	0	0	1	0	0	0	6	1	0	0	1	1	17	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nat Commun	2023-07-01	10082166	109871	9404	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10076315	132595	13222	0	0	2	3	0	0	0	2	0	2	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10082831	122861	11464	0	22	0	3	0	0	6	1	0	0	19	1	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10079928	208659	16487	0	2	0	0	0	0	1	0	0	1	0	2	0	0	0	0	32	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Nat Commun	2023-07-01	10082194	138460	13563	0	20	0	3	0	0	0	0	0	1	1	2	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10076431	71975	6225	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10081994	127982	13594	0	11	0	1	0	1	0	8	0	0	0	1	0	0	2	0	28	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
Nat Commun	2023-07-01	10076432	155992	16778	0	10	1	7	0	2	0	8	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10079839	122099	11962	0	8	1	0	0	0	1	1	0	1	2	0	0	1	0	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	20	0
Nat Commun	2023-07-01	10079842	180070	18638	0	16	6	18	0	0	3	0	0	1	4	7	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10082030	171690	8215	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nat Commun	2023-07-01	10076426	80926	8264	0	7	0	0	0	0	0	0	0	0	1	2	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10079822	14450	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Nat Commun	2023-07-01	10080532	136144	14166	0	6	0	6	0	0	0	1	0	1	1	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10079674	167995	15590	0	2	0	0	0	0	4	3	0	0	19	5	0	0	0	0	13	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10082216	142460	13461	2	14	2	3	0	0	7	0	0	14	9	1	0	0	0	0	40	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
Nat Commun	2023-07-01	10080528	114513	11519	0	15	0	4	0	0	1	7	0	0	10	10	0	0	1	0	65	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10076334	95856	9213	0	3	0	0	0	0	0	0	0	1	1	6	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10076423	115427	12520	0	9	0	2	0	1	0	1	0	0	6	4	0	3	0	0	9	0	0	2	0	0	1	0	1	0	0	0	0	0	0	4	0	0
Nat Commun	2023-07-01	10079971	19305	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Nat Commun	2023-07-01	10082837	112748	10846	0	3	3	0	0	1	3	0	0	0	0	0	0	0	0	0	19	0	2	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10082799	129254	11438	0	11	0	2	0	0	9	0	0	0	1	3	0	0	1	0	26	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10082798	235477	10482	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10079933	147785	12712	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10097662	90338	7679	0	3	4	0	0	0	0	0	0	3	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10110523	82477	7420	0	4	1	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Nat Commun	2023-07-01	10097726	161837	17459	0	23	0	0	0	1	1	1	0	2	5	1	0	0	0	0	27	0	7	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
Nat Commun	2023-07-01	10102184	102134	9639	0	10	1	2	0	0	0	0	0	2	12	7	0	0	0	0	22	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
