journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
PLoS One	2024-10-01	11226054	90624	7481	0	3	1	0	0	0	0	2	0	2	7	5	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230537	129151	10499	0	18	1	4	0	0	1	6	0	0	7	4	0	0	0	0	121	0	0	3	0	0	3	1	1	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226085	5316	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230568	235583	19243	0	10	0	1	0	0	0	0	0	0	3	6	0	0	0	0	24	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226035	262218	22912	0	1	0	1	2	0	5	22	0	1	3	0	0	0	2	0	139	0	0	8	0	0	1	0	0	0	1	0	0	5	0	0	0	6
PLoS One	2024-10-01	11226073	102216	9784	0	2	5	1	0	0	11	1	0	0	3	0	0	0	0	0	66	0	0	4	0	0	1	0	0	3	0	0	3	0	0	0	0	0
PLoS One	2024-10-01	11226049	122206	9357	0	0	0	1	0	0	3	0	0	0	11	0	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230527	147738	13795	0	8	0	0	0	0	0	1	0	1	8	6	0	0	1	1	47	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226005	265132	26491	0	15	8	2	0	0	2	11	0	0	16	12	0	0	0	0	56	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230528	131606	12835	0	10	3	0	0	0	0	0	0	4	0	2	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PLoS One	2024-10-01	11226102	221406	19740	0	7	2	3	0	0	3	1	0	0	0	2	0	0	0	0	34	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PLoS One	2024-10-01	11230530	168643	15838	0	6	0	0	0	0	0	3	0	0	0	4	0	0	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226022	5541	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230541	236364	21052	0	14	1	12	0	0	2	7	0	0	0	3	0	0	3	0	63	0	0	2	0	0	2	0	0	0	0	1	0	1	0	1	0	1
PLoS One	2024-10-01	11230524	106162	8321	0	3	0	2	0	0	2	1	0	1	1	7	0	0	0	0	57	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226038	202477	17843	0	8	1	4	1	0	1	0	0	0	0	4	0	0	0	0	32	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226067	140585	10863	2	12	2	1	0	0	5	0	0	0	4	3	0	0	0	0	24	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230566	129600	10874	1	2	0	2	0	0	1	1	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226118	129370	11549	1	6	1	1	0	0	2	1	0	0	3	3	0	0	1	5	33	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226075	116212	8964	0	13	0	8	0	0	1	6	0	0	0	0	0	0	0	0	28	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226134	100618	7563	0	3	0	0	0	0	2	1	0	0	1	2	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11230526	118409	9689	0	4	0	2	0	1	0	4	0	0	0	3	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11226069	106123	10093	0	1	0	8	0	0	2	2	0	0	22	1	0	0	1	0	32	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PLoS One	2024-10-01	11230533	114295	8484	0	24	0	4	0	0	2	0	0	0	2	6	0	0	0	0	45	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PLoS One	2024-10-01	11230535	138399	10524	0	16	1	0	0	0	1	0	0	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11249210	86021	7596	1	6	2	3	0	0	5	5	0	0	1	2	0	0	0	0	50	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11249221	137104	13377	0	15	4	4	0	0	5	1	0	0	6	1	0	0	1	0	129	0	0	2	0	0	2	2	0	0	0	0	0	0	1	1	0	0
PLoS One	2024-10-01	11249270	152247	13942	1	4	1	2	0	0	9	0	0	1	0	2	0	0	0	0	16	0	0	6	0	0	0	0	0	0	0	0	0	1	2	0	0	0
PLoS One	2024-10-01	11249267	276947	18231	0	8	8	3	0	0	6	8	0	0	0	1	0	0	0	0	113	0	1	15	0	0	1	0	0	0	0	1	0	1	0	0	0	0
PLoS One	2024-10-01	11249233	187082	15524	0	2	0	13	0	0	4	4	0	0	15	3	0	0	0	0	96	0	0	7	0	1	1	1	0	0	0	0	3	1	0	1	0	0
PLoS One	2024-10-01	11249217	154736	16308	0	19	1	0	0	0	4	0	0	0	0	5	0	0	0	0	48	0	0	6	0	0	7	0	0	0	0	0	0	0	0	1	0	0
PLoS One	2024-10-01	11244806	133730	12727	0	4	0	1	0	0	2	0	0	0	6	4	0	0	0	0	9	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11249216	99602	8097	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
PLoS One	2024-10-01	11244781	5469	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244817	80364	6671	0	2	2	1	0	0	1	1	0	0	0	0	0	0	1	0	21	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
PLoS One	2024-10-01	11244774	157291	16311	0	10	0	1	0	0	0	18	0	2	35	4	0	0	0	0	62	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11249236	105943	9444	0	3	0	0	0	0	1	1	0	0	1	4	0	0	1	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244831	113962	8709	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244846	202218	12583	0	7	0	0	0	0	4	2	0	2	5	0	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244839	103187	9831	0	1	1	4	0	0	0	1	0	0	0	1	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
PLoS One	2024-10-01	11244828	157953	11691	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244835	4963	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11249260	170750	14254	1	0	0	0	0	0	10	4	0	0	10	3	0	0	0	0	39	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0
PLoS One	2024-10-01	11249251	176191	18789	0	33	1	17	0	0	6	0	0	1	1	4	0	0	2	0	125	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0
PLoS One	2024-10-01	11249272	98069	7388	0	10	1	1	0	0	0	2	0	0	2	0	0	0	0	0	36	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244765	65695	5887	0	4	1	0	0	0	0	0	0	2	0	0	0	0	3	0	31	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1
PLoS One	2024-10-01	11249268	132559	12503	0	18	1	1	0	0	0	12	0	4	1	0	0	0	2	0	49	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11244796	168428	16559	0	7	0	7	0	0	2	1	0	0	1	3	0	0	0	0	100	0	0	10	0	0	1	0	0	1	0	0	0	0	0	0	1	0
PLoS One	2024-10-01	11249259	180193	18686	0	15	8	2	0	5	14	2	0	1	0	3	0	0	2	2	18	2	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11249246	284106	20966	0	5	3	2	0	0	6	7	0	0	2	2	1	0	0	0	58	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1
PLoS One	2024-10-01	11259278	151217	11594	1	5	1	2	0	0	5	4	0	0	1	5	0	0	0	0	37	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11262682	177516	16290	0	5	0	2	0	0	0	15	0	0	8	0	0	0	0	0	38	0	0	5	0	0	1	0	1	0	0	0	0	0	0	1	0	0
PLoS One	2024-10-01	11259287	118108	8391	0	5	0	4	0	0	1	0	0	0	1	2	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLoS One	2024-10-01	11262640	237408	23385	0	2	0	0	0	0	1	8	0	0	21	5	0	0	1	0	185	0	0	1	0	4	3	0	1	0	0	0	0	0	0	0	0	1
