journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Front Neurosci	2024-01-01	10577212	211652	17951	0	5	0	0	0	0	1	0	0	0	3	2	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Front Neurosci	2024-01-01	10583573	164902	12840	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10598392	303329	22949	0	1	0	0	0	0	7	0	0	0	0	3	0	0	0	0	33	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10585114	197080	12650	0	11	1	9	0	0	4	4	0	0	5	0	0	0	2	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10577226	132128	10762	0	1	0	1	0	0	4	7	0	13	9	13	0	0	0	0	49	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10577185	120777	9576	0	4	0	3	0	1	0	3	0	0	0	3	0	0	1	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10577186	146951	11432	1	3	1	3	0	0	5	2	0	0	0	4	0	0	0	0	45	0	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Front Neurosci	2024-01-01	10585036	112026	8176	0	2	0	4	0	0	4	1	0	0	3	6	0	0	0	0	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10585027	140588	12376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Front Neurosci	2024-01-01	10584314	146610	12230	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Front Neurosci	2024-01-01	10585033	79920	6956	0	7	0	3	0	0	0	0	0	0	0	8	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10577178	165141	15669	0	12	0	4	0	0	4	0	0	0	5	4	0	1	0	0	130	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10587586	263065	18408	0	4	1	1	0	0	2	2	0	0	0	0	0	0	3	0	14	0	0	16	0	0	0	0	0	0	1	1	0	1	0	0	0	0
Front Neurosci	2024-01-01	10588478	50557	4314	0	8	0	0	0	0	0	0	0	0	2	8	0	0	0	0	30	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10585107	102690	8644	0	23	3	1	0	1	2	3	0	0	2	2	0	0	1	0	31	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10579560	75868	6126	0	3	0	2	0	0	4	0	0	0	0	9	0	0	0	0	49	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10587471	169388	15148	0	20	2	0	0	2	0	2	0	0	26	3	0	0	0	0	31	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10582571	115919	10100	0	2	1	11	0	0	2	3	0	2	0	6	0	0	0	0	79	0	0	3	0	0	9	3	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10579609	114104	7966	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10586329	111653	9216	0	0	2	1	0	0	1	1	0	0	2	11	0	1	0	0	28	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10585158	240752	18352	0	0	0	11	0	0	3	1	0	0	3	0	0	0	0	0	33	0	0	3	0	0	0	4	0	1	0	0	0	0	1	0	0	0
Front Neurosci	2024-01-01	10577233	144698	12090	0	8	0	9	0	0	0	5	0	0	2	2	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2024-01-01	10580065	20023	1763	0	1	0	0	0	1	1	1	0	2	1	1	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10587558	197672	13681	1	0	0	0	0	0	4	0	0	2	0	3	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10582748	124782	11013	0	7	1	4	0	0	4	0	0	0	6	3	0	0	2	0	36	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10591183	107119	9569	0	7	0	2	0	0	4	3	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2024-01-01	10598599	81194	7828	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	22	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-01-01	10601666	64049	6334	1	7	2	1	0	0	0	4	0	1	0	5	0	0	0	0	26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
