journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
BMJ Open	2023-10-01	10335434	50747	4273	0	4	0	3	0	0	0	0	0	0	1	6	0	0	0	0	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335586	77847	6352	0	4	0	2	0	0	2	0	0	0	15	0	0	0	2	0	50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335462	114403	9069	0	5	0	0	0	0	5	3	0	0	6	2	0	0	0	0	65	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335438	70387	6415	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335407	95703	8164	0	6	0	6	0	0	5	6	0	0	3	2	0	0	0	0	41	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335561	76531	5962	0	7	0	0	0	0	0	0	0	1	3	3	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335495	80780	7646	0	7	0	0	0	0	0	1	0	0	1	1	0	0	1	0	44	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335550	128107	10520	0	8	1	1	0	0	0	0	0	1	1	18	0	0	0	0	60	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335477	36903	3455	0	2	0	1	0	0	1	0	0	0	4	4	0	0	0	0	62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335470	60244	5211	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	19	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1
BMJ Open	2023-10-01	10335504	62773	5166	0	3	0	4	1	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335469	43745	4393	0	4	0	1	0	0	0	1	0	0	2	3	0	0	0	0	42	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335565	75036	7786	0	1	0	6	0	0	1	3	0	3	3	3	0	0	5	0	25	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0
BMJ Open	2023-10-01	10335418	87435	7908	0	6	0	5	0	0	1	4	0	1	4	2	0	0	1	0	74	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335490	103463	9396	0	0	2	0	0	0	2	1	0	0	9	0	0	0	0	0	51	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335486	76607	6609	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	38	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335568	64754	5600	0	7	0	3	0	0	0	0	0	0	1	5	0	0	0	0	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335576	72921	6418	0	1	0	5	0	0	2	1	0	1	0	2	0	0	0	0	33	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335489	76808	6303	0	7	0	8	0	0	0	0	0	0	1	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335555	97486	9310	0	3	1	1	0	0	0	6	0	0	3	0	0	0	2	0	60	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
BMJ Open	2023-10-01	10335584	71440	6195	0	3	0	1	1	0	3	0	0	0	1	1	0	0	1	0	35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
BMJ Open	2023-10-01	10335539	103817	10366	0	3	11	1	0	0	5	0	0	0	2	0	0	0	0	0	29	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10391805	91554	7911	0	7	1	3	0	0	0	1	0	0	3	4	0	0	0	0	36	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
BMJ Open	2023-10-01	10335422	99003	8140	0	5	2	3	0	0	1	5	0	1	5	0	0	0	0	0	48	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335573	118827	8976	0	2	0	5	0	0	0	2	0	0	13	1	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
BMJ Open	2023-10-01	10351235	117235	9410	0	5	0	12	0	0	1	0	0	0	18	0	0	0	1	0	107	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335585	103626	8259	0	3	4	2	0	0	0	0	0	0	14	4	0	0	1	0	28	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
BMJ Open	2023-10-01	10347494	85847	7562	0	3	1	0	0	0	4	3	0	0	1	1	0	0	0	0	52	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1
BMJ Open	2023-10-01	10347515	74894	6572	0	2	0	1	0	0	3	4	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10351294	62284	6269	0	2	1	1	0	0	0	1	0	0	1	1	0	0	0	0	31	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0
BMJ Open	2023-10-01	10347503	83488	8628	0	25	0	3	0	0	13	1	0	0	6	0	0	0	0	0	21	0	0	8	0	0	0	0	1	1	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335467	84871	7630	0	15	0	8	0	0	0	6	0	0	2	3	0	0	0	0	63	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10351323	126335	10606	0	10	0	3	0	0	0	2	0	1	10	0	0	0	0	0	38	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
BMJ Open	2023-10-01	10351288	95827	7824	0	2	1	3	1	0	0	1	0	0	0	0	0	0	0	0	47	0	0	6	0	0	1	0	0	0	0	0	0	0	1	0	0	0
BMJ Open	2023-10-01	10347517	101135	9647	0	3	1	0	0	0	2	1	0	0	3	2	2	0	2	0	77	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10351301	63925	5772	0	3	0	1	0	0	6	0	0	0	0	1	0	0	0	0	26	0	0	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10351261	58112	4451	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	60	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335514	101058	9876	0	10	4	0	0	0	2	1	0	0	3	1	0	0	1	0	41	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10351265	95074	9355	0	1	0	5	0	0	0	5	0	1	22	1	0	0	1	0	62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2023-10-01	10335581	81394	5816	0	6	0	7	1	0	3	2	0	0	1	10	0	0	0	0	65	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
