journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
BMJ Open	2022-04-01	8743835	67585	5321	0	2	0	8	0	0	1	15	0	2	1	3	0	0	0	0	41	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0
BMJ Open	2022-04-01	8728419	111105	8585	0	4	0	5	0	0	0	2	0	0	7	3	0	0	0	0	62	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8744091	53533	4564	0	7	1	4	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8743834	56547	5439	0	1	0	0	0	0	0	0	0	1	3	4	0	0	0	0	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8744127	108187	9549	0	5	0	1	0	0	3	1	0	0	1	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8739421	92777	8156	0	7	0	6	0	0	1	0	0	0	2	1	0	0	0	0	98	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8739061	117816	10413	0	4	0	6	0	0	1	1	0	0	3	0	0	0	0	0	51	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
BMJ Open	2022-04-01	8734022	92275	7823	0	2	2	5	0	0	0	7	0	2	2	0	0	0	1	1	141	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8744120	73150	6801	0	4	0	1	0	0	9	0	0	0	1	0	0	1	2	0	63	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMJ Open	2022-04-01	8739068	446668	38689	0	5	1	29	0	0	2	9	0	0	6	0	0	0	0	0	265	0	0	2	0	0	5	0	0	0	0	0	0	0	0	1	0	0
BMJ Open	2022-04-01	8739074	214876	18977	0	6	0	11	0	0	1	1	0	0	5	0	0	0	0	0	61	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
