journal	date	pmc_id	Nchars	Nwords	delve	analyse	acknowledge	assess	appraise	dissect	explore	examine	extricate	expose	estimate	investigate	inquire	inspect	interpret	scrutinise	study	unearth	uncover	understand	ponder	research	reason	retrieve	avoid	discount	disregard	dismiss	ignore	neglect	overlook	omit	skip	reject
Front Neurosci	2024-04-01	10800581	85236	7604	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Front Neurosci	2024-04-01	10796699	195715	16536	2	9	0	3	0	0	4	23	0	0	1	9	0	2	1	0	23	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-04-01	10800802	83550	6853	0	6	1	1	0	0	1	0	0	0	15	4	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2024-04-01	10804455	111727	9659	0	2	0	1	0	1	3	1	0	4	3	4	0	0	0	0	41	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-04-01	10800467	159763	13272	0	23	0	1	0	0	3	4	0	0	6	3	0	0	2	0	95	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Front Neurosci	2024-04-01	10800843	97599	7415	0	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Front Neurosci	2024-04-01	10794389	279439	23366	0	16	2	3	0	0	0	2	0	4	1	3	1	1	3	0	63	0	0	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-04-01	10805375	104704	10307	0	3	0	0	0	0	0	0	0	0	1	4	0	0	0	0	32	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-04-01	10800852	122277	8154	0	0	0	0	0	0	4	0	0	1	0	2	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2024-04-01	10794563	84793	8331	0	8	0	0	0	0	2	0	0	0	0	1	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Front Neurosci	2024-04-01	10796471	18111	1523	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Front Neurosci	2024-04-01	10796689	141112	11954	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0
Front Neurosci	2024-04-01	10796798	92468	6010	0	10	1	2	0	0	1	1	0	0	2	2	0	0	0	0	74	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
