journal	date	pmc_id
Cells	2021-10-01	8304080
Cells	2021-10-01	8304628
Cells	2021-10-01	8306974
Cells	2021-10-01	8307715
Cells	2021-10-01	8304385
Cells	2021-10-01	8306393
Cells	2021-10-01	8307435
Cells	2021-10-01	8303980
Cells	2021-10-01	8305819
Cells	2021-10-01	8306516
Cells	2021-10-01	8303489
Cells	2021-10-01	8304505
Cells	2021-10-01	8307360
Cells	2021-10-01	8304834
Cells	2021-10-01	8305164
Cells	2021-10-01	8304879
Cells	2021-10-01	8304725
Cells	2021-10-01	8303744
Cells	2021-10-01	8305813
Cells	2021-10-01	8307725
Cells	2021-10-01	8303798
Cells	2021-10-01	8305684
Cells	2021-10-01	8303318
Cells	2021-10-01	8307784
Cells	2021-10-01	8303813
Cells	2021-10-01	8305626
Cells	2021-10-01	8304920
Cells	2021-10-01	8307495
Cells	2021-10-01	8303536
Cells	2021-10-01	8306543
Cells	2021-10-01	8303450
Cells	2021-10-01	8304500
Cells	2021-10-01	8306728
Cells	2021-10-01	8307234
Cells	2021-10-01	8304177
Cells	2021-10-01	8305747
Cells	2021-10-01	8306565
Cells	2021-10-01	8306308
Cells	2021-10-01	8306977
Cells	2021-10-01	8304285
Cells	2021-10-01	8304131
Cells	2021-10-01	8303422
Cells	2021-10-01	8305094
Cells	2021-10-01	8305278
Cells	2021-10-01	8303164
Cells	2021-10-01	8307932
Cells	2021-10-01	8307983
Cells	2021-10-01	8305434
Cells	2021-10-01	8307954
Cells	2021-10-01	8307118
Cells	2021-10-01	8307947
Cells	2021-10-01	8304299
Cells	2021-10-01	8307395
Cells	2021-10-01	8304751
Cells	2021-10-01	8305704
Cells	2021-10-01	8303900
Cells	2021-10-01	8307028
Cells	2021-10-01	8393584
Cells	2021-10-01	8305649
Cells	2021-10-01	8393707
Cells	2021-10-01	8307061
Cells	2021-10-01	8391558
Cells	2021-10-01	8305399
Cells	2021-10-01	8394528
Cells	2021-10-01	8391638
Cells	2021-10-01	8303107
Cells	2021-10-01	8307792
Cells	2021-10-01	8306246
Cells	2021-10-01	8307123
Cells	2021-10-01	8394687
Cells	2021-10-01	8303991
Cells	2021-10-01	8394630
Cells	2021-10-01	8307953
Cells	2021-10-01	8308088
Cells	2021-10-01	8305550
Cells	2021-10-01	8394469
Cells	2021-10-01	8394897
Cells	2021-10-01	8392545
Cells	2021-10-01	8392445
Cells	2021-10-01	8391285
Cells	2021-10-01	8392516
Cells	2021-10-01	8393631
Cells	2021-10-01	8391204
Cells	2021-10-01	8391211
Cells	2021-10-01	8394524
Cells	2021-10-01	8394295
Cells	2021-10-01	8394365
Cells	2021-10-01	8394355
Cells	2021-10-01	8393233
Cells	2021-10-01	8393760
Cells	2021-10-01	8393918
Cells	2021-10-01	8394923
Cells	2021-10-01	8394732
Cells	2021-10-01	8394846
Cells	2021-10-01	8393248
Cells	2021-10-01	8392300
Cells	2021-10-01	8394322
Cells	2021-10-01	8391575
Cells	2021-10-01	8393426
Cells	2021-10-01	8393336
Cells	2021-10-01	8391899
Cells	2021-10-01	8394428
Cells	2021-10-01	8392296
Cells	2021-10-01	8392315
Cells	2021-10-01	8394465
Cells	2021-10-01	8392222
Cells	2021-10-01	8394778
Cells	2021-10-01	8391401
Cells	2021-10-01	8391356
Cells	2021-10-01	8392606
Cells	2021-10-01	8391642
Cells	2021-10-01	8393460
Cells	2021-10-01	8392834
Cells	2021-10-01	8394331
Cells	2021-10-01	8391493
Cells	2021-10-01	8393384
Cells	2021-10-01	8393899
Cells	2021-10-01	8392689
Cells	2021-10-01	8395029
Cells	2021-10-01	8392469
Cells	2021-10-01	8394350
Cells	2021-10-01	8391722
Cells	2021-10-01	8393840
Cells	2021-10-01	8391828
Cells	2021-10-01	8394461
Cells	2021-10-01	8391142
Cells	2021-10-01	8393414
Cells	2021-10-01	8393185
Cells	2021-10-01	8394445
Cells	2021-10-01	8391121
Cells	2021-10-01	8394126
Cells	2021-10-01	8393946
Cells	2021-10-01	8392082
Cells	2021-10-01	8392800
Cells	2021-10-01	8391764
Cells	2021-10-01	8393567
Cells	2021-10-01	8393335
Cells	2021-10-01	8391514
Cells	2021-10-01	8393731
Cells	2021-10-01	8392407
Cells	2021-10-01	8391272
Cells	2021-10-01	8393328
Cells	2021-10-01	8394349
Cells	2021-10-01	8391729
Cells	2021-10-01	8391940
Cells	2021-10-01	8391609
Cells	2021-10-01	8392644
Cells	2021-10-01	8393858
Cells	2021-10-01	8392301
Cells	2021-10-01	8392140
Cells	2021-10-01	8393314
Cells	2021-10-01	8394761
Cells	2021-10-01	8391411
Cells	2021-10-01	8392520
Cells	2021-10-01	8394427
Cells	2021-10-01	8391977
Cells	2021-10-01	8391758
Cells	2021-10-01	8392173
Cells	2021-10-01	8391454
Cells	2021-10-01	8391605
Cells	2021-10-01	8391331
Cells	2021-10-01	8392566
Cells	2021-10-01	8391141
Cells	2021-10-01	8394782
Cells	2021-10-01	8394705
Cells	2021-10-01	8393987
Cells	2021-10-01	8393331
Cells	2021-10-01	8392703
Cells	2021-10-01	8394199
Cells	2021-10-01	8391708
Cells	2021-10-01	8392614
Cells	2021-10-01	8391930
Cells	2021-10-01	8394685
Cells	2021-10-01	8391171
Cells	2021-10-01	8394964
Cells	2021-10-01	8470378
Cells	2021-10-01	8470099
Cells	2021-10-01	8471580
Cells	2021-10-01	8471468
Cells	2021-10-01	8472694
Cells	2021-10-01	8468025
Cells	2021-10-01	8470324
Cells	2021-10-01	8469290
Cells	2021-10-01	8466912
Cells	2021-10-01	8472244
Cells	2021-10-01	8465116
Cells	2021-10-01	8471820
Cells	2021-10-01	8471333
Cells	2021-10-01	8469096
Cells	2021-10-01	8471965
Cells	2021-10-01	8468349
Cells	2021-10-01	8470734
Cells	2021-10-01	8470876
Cells	2021-10-01	8467400
Cells	2021-10-01	8465030
Cells	2021-10-01	8468057
Cells	2021-10-01	8465726
Cells	2021-10-01	8468666
Cells	2021-10-01	8465130
Cells	2021-10-01	8472134
Cells	2021-10-01	8464856
Cells	2021-10-01	8465636
Cells	2021-10-01	8472773
Cells	2021-10-01	8472771
Cells	2021-10-01	8471705
Cells	2021-10-01	8469836
Cells	2021-10-01	8470857
Cells	2021-10-01	8472363
Cells	2021-10-01	8466990
Cells	2021-10-01	8472477
Cells	2021-10-01	8467561
Cells	2021-10-01	8469294
Cells	2021-10-01	8469180
Cells	2021-10-01	8466289
Cells	2021-10-01	8470117
Cells	2021-10-01	8471114
Cells	2021-10-01	8471135
Cells	2021-10-01	8465611
Cells	2021-10-01	8471592
Cells	2021-10-01	8465548
Cells	2021-10-01	8471093
Cells	2021-10-01	8465915
Cells	2021-10-01	8467501
Cells	2021-10-01	8466383
Cells	2021-10-01	8469739
Cells	2021-10-01	8471006
Cells	2021-10-01	8471002
Cells	2021-10-01	8470622
Cells	2021-10-01	8465210
Cells	2021-10-01	8467413
Cells	2021-10-01	8466939
Cells	2021-10-01	8469604
Cells	2021-10-01	8465397
Cells	2021-10-01	8468335
Cells	2021-10-01	8468138
Cells	2021-10-01	8469016
Cells	2021-10-01	8470523
Cells	2021-10-01	8464718
Cells	2021-10-01	8469536
Cells	2021-10-01	8466257
Cells	2021-10-01	8466153
Cells	2021-10-01	8472148
Cells	2021-10-01	8467883
Cells	2021-10-01	8467246
Cells	2021-10-01	8464832
Cells	2021-10-01	8465208
Cells	2021-10-01	8472455
Cells	2021-10-01	8469633
Cells	2021-10-01	8470162
Cells	2021-10-01	8468328
Cells	2021-10-01	8465406
Cells	2021-10-01	8468945
Cells	2021-10-01	8466646
Cells	2021-10-01	8470434
Cells	2021-10-01	8467338
Cells	2021-10-01	8466295
Cells	2021-10-01	8471677
Cells	2021-10-01	8465371
Cells	2021-10-01	8465914
Cells	2021-10-01	8467406
Cells	2021-10-01	8468931
Cells	2021-10-01	8467050
Cells	2021-10-01	8472238
Cells	2021-10-01	8471695
Cells	2021-10-01	8471655
Cells	2021-10-01	8467775
Cells	2021-10-01	8466154
Cells	2021-10-01	8466205
Cells	2021-10-01	8471616
Cells	2021-10-01	8470143
Cells	2021-10-01	8472429
Cells	2021-10-01	8469649
Cells	2021-10-01	8469338
Cells	2021-10-01	8469383
Cells	2021-10-01	8465477
Cells	2021-10-01	8533957
Cells	2021-10-01	8533906
Cells	2021-10-01	8533955
Cells	2021-10-01	8534194
Cells	2021-10-01	8534169
Cells	2021-10-01	8533962
Cells	2021-10-01	8533921
Cells	2021-10-01	8533880
Cells	2021-10-01	8533772
Cells	2021-10-01	8534056
Cells	2021-10-01	8533733
Cells	2021-10-01	8533759
Cells	2021-10-01	8534298
Cells	2021-10-01	8533855
Cells	2021-10-01	8534030
Cells	2021-10-01	8534258
Cells	2021-10-01	8533844
Cells	2021-10-01	8534226
Cells	2021-10-01	8533860
Cells	2021-10-01	8534263
Cells	2021-10-01	8534097
Cells	2021-10-01	8534278
Cells	2021-10-01	8533741
Cells	2021-10-01	8533736
Cells	2021-10-01	8533714
Cells	2022-01-01	8534187
Cells	2022-01-01	8534253
Cells	2022-01-01	8534751
Cells	2022-01-01	8534343
Cells	2022-01-01	8534814
Cells	2022-01-01	8534257
Cells	2022-01-01	8534105
Cells	2022-01-01	8534452
Cells	2022-01-01	8534245
Cells	2022-01-01	8534248
Cells	2022-01-01	8534064
Cells	2022-01-01	8534177
Cells	2022-01-01	8534235
Cells	2022-01-01	8534205
Cells	2022-01-01	8534790
Cells	2022-01-01	8534413
Cells	2022-01-01	8534404
Cells	2022-01-01	8534141
Cells	2022-01-01	8533934
Cells	2022-01-01	8534136
Cells	2022-01-01	8534114
Cells	2022-01-01	8534029
Cells	2022-01-01	8534498
Cells	2022-01-01	8534008
Cells	2022-01-01	8533936
Cells	2022-01-01	8534458
Cells	2022-01-01	8534658
Cells	2022-01-01	8534506
Cells	2022-01-01	8534873
Cells	2022-01-01	8534986
Cells	2022-01-01	8534788
Cells	2022-01-01	8534376
Cells	2022-01-01	8535139
Cells	2022-01-01	8535073
Cells	2022-01-01	8534416
Cells	2022-01-01	8534507
Cells	2022-01-01	8534826
Cells	2022-01-01	8535134
Cells	2022-01-01	8534806
Cells	2022-01-01	8534574
Cells	2022-01-01	8535069
Cells	2022-01-01	8534881
Cells	2022-01-01	8535053
Cells	2022-01-01	8535085
Cells	2022-01-01	8534702
Cells	2022-01-01	8534767
Cells	2022-01-01	8534876
Cells	2022-01-01	8534746
Cells	2022-01-01	8534884
Cells	2022-01-01	8534847
Cells	2022-01-01	8616116
Cells	2022-01-01	8616322
Cells	2022-01-01	8616390
Cells	2022-01-01	8534987
Cells	2022-01-01	8616554
Cells	2022-01-01	8616520
Cells	2022-01-01	8616421
Cells	2022-01-01	8616146
Cells	2022-01-01	8616083
Cells	2022-01-01	8534568
Cells	2022-01-01	8616060
Cells	2022-01-01	8534363
Cells	2022-01-01	8534514
Cells	2022-01-01	8535155
Cells	2022-01-01	8616263
Cells	2022-01-01	8616099
Cells	2022-01-01	8616090
Cells	2022-01-01	8616466
Cells	2022-01-01	8616377
Cells	2022-01-01	8616250
Cells	2022-01-01	8616157
Cells	2022-01-01	8616366
Cells	2022-01-01	8534903
Cells	2022-01-01	8616144
Cells	2022-01-01	8534798
Cells	2022-01-01	8616315
Cells	2022-01-01	8616117
Cells	2022-01-01	8616127
Cells	2022-01-01	8616306
Cells	2022-01-01	8616223
Cells	2022-01-01	8616307
Cells	2022-01-01	8616539
Cells	2022-01-01	8616327
Cells	2022-01-01	8616493
Cells	2022-01-01	8616229
Cells	2022-01-01	8616507
Cells	2022-01-01	8616370
Cells	2022-01-01	8616424
Cells	2022-01-01	8616354
Cells	2022-01-01	8616451
Cells	2022-01-01	8616526
Cells	2022-01-01	8616269
Cells	2022-01-01	8616078
Cells	2022-01-01	8616413
Cells	2022-01-01	8616072
Cells	2022-01-01	8616410
Cells	2022-01-01	8616342
Cells	2022-01-01	8616133
Cells	2022-01-01	8616075
Cells	2022-01-01	8616384
Cells	2022-01-01	8616443
Cells	2022-01-01	8616120
Cells	2022-01-01	8616284
Cells	2022-01-01	8618878
Cells	2022-01-01	8616341
Cells	2022-01-01	8624300
Cells	2022-01-01	8616218
Cells	2022-01-01	8618495
Cells	2022-01-01	8622701
Cells	2022-01-01	8616241
Cells	2022-01-01	8616150
Cells	2022-01-01	8616549
Cells	2022-01-01	8616479
Cells	2022-01-01	8619244
Cells	2022-01-01	8616261
Cells	2022-01-01	8616340
Cells	2022-01-01	8621478
Cells	2022-01-01	8623783
Cells	2022-01-01	8619441
Cells	2022-01-01	8616103
Cells	2022-01-01	8617649
Cells	2022-01-01	8616140
Cells	2022-01-01	8619944
Cells	2022-01-01	8616541
Cells	2022-01-01	8616412
Cells	2022-01-01	8622367
Cells	2022-01-01	8617942
Cells	2022-01-01	8623654
Cells	2022-01-01	8621502
Cells	2022-01-01	8619673
Cells	2022-01-01	8620443
Cells	2022-01-01	8618013
Cells	2022-01-01	8620722
Cells	2022-01-01	8624031
Cells	2022-01-01	8621772
Cells	2022-01-01	8617982
Cells	2022-01-01	8619966
Cells	2022-01-01	8621991
Cells	2022-01-01	8620345
Cells	2022-01-01	8620240
Cells	2022-01-01	8619250
Cells	2022-01-01	8622719
Cells	2022-01-01	8618856
Cells	2022-01-01	8618716
Cells	2022-01-01	8623328
Cells	2022-01-01	8619720
Cells	2022-01-01	8619557
Cells	2022-01-01	8622724
Cells	2022-01-01	8618984
Cells	2022-01-01	8624113
Cells	2022-01-01	8624856
Cells	2022-01-01	8618971
Cells	2022-01-01	8623541
Cells	2022-01-01	8622657
Cells	2022-01-01	8621201
Cells	2022-01-01	8617860
Cells	2022-01-01	8621852
Cells	2022-01-01	8617680
Cells	2022-01-01	8624539
Cells	2022-01-01	8622545
Cells	2022-01-01	8623506
Cells	2022-01-01	8625419
Cells	2022-01-01	8619537
Cells	2022-01-01	8623927
Cells	2022-01-01	8625495
Cells	2022-01-01	8621243
Cells	2022-01-01	8618320
Cells	2022-01-01	8624367
Cells	2022-01-01	8619559
Cells	2022-01-01	8621072
Cells	2022-01-01	8622670
Cells	2022-01-01	8619863
Cells	2022-01-01	8619018
Cells	2022-01-01	8623088
Cells	2022-01-01	8621916
Cells	2022-01-01	8699805
Cells	2022-01-01	8699658
Cells	2022-01-01	8699482
Cells	2022-01-01	8699175
Cells	2022-01-01	8699436
Cells	2022-01-01	8699046
Cells	2022-01-01	8699695
Cells	2022-01-01	8699609
Cells	2022-01-01	8699265
Cells	2022-01-01	8699390
Cells	2022-01-01	8699921
Cells	2022-01-01	8699489
Cells	2022-01-01	8699438
Cells	2022-01-01	8699069
Cells	2022-01-01	8699879
Cells	2022-01-01	8699414
Cells	2022-01-01	8699331
Cells	2022-01-01	8699217
Cells	2022-01-01	8699798
Cells	2022-01-01	8699799
Cells	2022-01-01	8699323
Cells	2022-01-01	8699345
Cells	2022-01-01	8699088
Cells	2022-01-01	8699119
Cells	2022-01-01	8699127
Cells	2022-01-01	8699714
Cells	2022-01-01	8700139
Cells	2022-01-01	8699812
Cells	2022-01-01	8699445
Cells	2022-01-01	8700203
Cells	2022-01-01	8700492
Cells	2022-01-01	8699457
Cells	2022-01-01	8700078
Cells	2022-01-01	8699722
Cells	2022-01-01	8700287
Cells	2022-01-01	8699709
Cells	2022-01-01	8699810
Cells	2022-01-01	8700245
Cells	2022-01-01	8699481
Cells	2022-01-01	8700111
Cells	2022-01-01	8700063
Cells	2022-01-01	8700449
Cells	2022-01-01	8700223
Cells	2022-01-01	8700135
Cells	2022-01-01	8699502
Cells	2022-01-01	8700369
Cells	2022-01-01	8699846
Cells	2022-01-01	8700592
Cells	2022-01-01	8700231
Cells	2022-01-01	8700264
Cells	2022-01-01	8700737
Cells	2022-01-01	8700362
Cells	2022-01-01	8700745
Cells	2022-01-01	8699916
Cells	2022-01-01	8700417
Cells	2022-01-01	8700663
Cells	2022-01-01	8700200
Cells	2022-01-01	8700565
Cells	2022-01-01	8699880
Cells	2022-01-01	8700550
Cells	2022-01-01	8700685
Cells	2022-01-01	8700497
Cells	2022-01-01	8700073
Cells	2022-01-01	8700709
Cells	2022-01-01	8700224
Cells	2022-01-01	8700481
Cells	2022-01-01	8700658
Cells	2022-01-01	8700474
Cells	2022-01-01	8700435
Cells	2022-01-01	8700116
Cells	2022-01-01	8700530
Cells	2022-01-01	8700764
Cells	2022-01-01	8700520
Cells	2022-01-01	8700539
Cells	2022-01-01	8700239
Cells	2022-01-01	8700669
Cells	2022-01-01	8699930
Cells	2022-01-01	8699920
Cells	2022-01-01	8700399
Cells	2022-01-01	8700074
Cells	2022-01-01	8700186
Cells	2022-01-01	8700587
Cells	2022-01-01	8700304
Cells	2022-01-01	8700265
Cells	2022-01-01	8700164
Cells	2022-01-01	8750478
Cells	2022-01-01	8700411
Cells	2022-01-01	8750266
Cells	2022-01-01	8700676
Cells	2022-01-01	8750523
Cells	2022-01-01	8700241
Cells	2022-01-01	8700477
Cells	2022-01-01	8750786
Cells	2022-01-01	8700150
Cells	2022-01-01	8750773
Cells	2022-01-01	8700311
Cells	2022-01-01	8699881
Cells	2022-01-01	8750472
Cells	2022-01-01	8750005
Cells	2022-01-01	8700077
Cells	2022-01-01	8750246
Cells	2022-01-01	8749996
Cells	2022-01-01	8750083
Cells	2022-01-01	8750441
Cells	2022-01-01	8749990
Cells	2022-01-01	8750383
Cells	2022-01-01	8750442
Cells	2022-01-01	8750486
Cells	2022-01-01	8750424
Cells	2022-01-01	8750018
Cells	2022-01-01	8750541
Cells	2022-01-01	8750895
Cells	2022-01-01	8750392
Cells	2022-01-01	8750363
Cells	2022-01-01	8750698
Cells	2022-01-01	8750556
Cells	2022-01-01	8750015
Cells	2022-01-01	8750067
Cells	2022-01-01	8750669
Cells	2022-01-01	8750479
Cells	2022-01-01	8750298
Cells	2022-01-01	8750734
Cells	2022-01-01	8750346
Cells	2022-01-01	8750195
Cells	2022-01-01	8749991
Cells	2022-04-01	8750260
Cells	2022-04-01	8773517
Cells	2022-04-01	8773920
Cells	2022-04-01	8773784
Cells	2022-04-01	8774273
Cells	2022-04-01	8773916
Cells	2022-04-01	8773898
Cells	2022-04-01	8774011
Cells	2022-04-01	8750606
Cells	2022-04-01	8750061
Cells	2022-04-01	8774027
Cells	2022-04-01	8750506
Cells	2022-04-01	8774228
Cells	2022-04-01	8750254
Cells	2022-04-01	8773631
Cells	2022-04-01	8750555
Cells	2022-04-01	8774122
Cells	2022-04-01	8750214
Cells	2022-04-01	8774084
Cells	2022-04-01	8750928
Cells	2022-04-01	8750215
Cells	2022-04-01	8750898
Cells	2022-04-01	8773924
Cells	2022-04-01	8750024
Cells	2022-04-01	8773870
Cells	2022-04-01	8774353
Cells	2022-04-01	8774080
Cells	2022-04-01	8773843
Cells	2022-04-01	8774390
Cells	2022-04-01	8773726
Cells	2022-04-01	8774118
